route,locale,page_type,compliance_tier,audit_status,audit_score,target_source,target_cluster,primary_keyword,secondary_keywords,suggested_title,suggested_h1,suggested_h2,current_title_hit,current_h1_hit,current_h2_hit,current_body_hit,next_action
/es/products/fc-yqxj-01-utility-inspection-drone,es,product_detail,normal,strong,85,google_ads_planned_cluster,Utility Inspection UAV | Pipeline Inspection UAV,pipeline inspection drones,UAV pipeline inspection | oil and gas drone inspection | drone pipeline inspection | Oil & Gas Pipeline inspección dron | industrial UAV systems | UAV inspection drone,Pipeline Inspection Drones | N-TET,Pipeline Inspection Drones,Pipeline Inspection Drones Technical Specifications,true,true,false,true,按广告关键词规划改 title、description、H1、H2、首段
/es/products/fc1500-handheld-liquid-detector,es,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Handheld Liquid Detector FC1500,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Handheld Liquid Detector FC1500 | N-TET,Handheld Liquid Detector FC1500,Handheld Liquid Detector FC1500 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc1500b-desktop-liquid-security-inspector,es,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Desktop Liquid seguridad Inspector FC1500B,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Desktop Liquid Seguridad Inspector FC1500B | N-TET,Desktop Liquid Seguridad Inspector FC1500B,Desktop Liquid Seguridad Inspector FC1500B Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc1800b-portable-explosives-and-narcotics-detector,es,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Portable Explosives & Narcotics Detector FC1800B,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Portable Explosives & Narcotics Detector FC1800B | N-TET,Portable Explosives & Narcotics Detector FC1800B,Portable Explosives & Narcotics Detector FC1800B Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc1800t-desktop-explosives-narcotics-detector,es,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Desktop Explosives & Narcotics Detector FC1800T,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Desktop Explosives & Narcotics Detector FC1800T | N-TET,Desktop Explosives & Narcotics Detector FC1800T,Desktop Explosives & Narcotics Detector FC1800T Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc2088-handheld-metal-detector,es,product_detail,normal,strong,85,inferred_from_page_topic,Security Screening Equipment,Handheld Metal Detector FC2088,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Handheld Metal Detector FC2088 | N-TET,Handheld Metal Detector FC2088,Handheld Metal Detector FC2088 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc4028-neutron-ambient-dose-rate-meter,es,product_detail,normal,partial,65,inferred_from_page_topic,Radiation Detection Equipment,FC4028 Neutron Ambient Dose Equivalent Rate Meter,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,FC4028 Neutron Ambient Dose Equivalent Rate Meter | N-TET,FC4028 Neutron Ambient Dose Equivalent Rate Meter,FC4028 Neutron Ambient Dose Equivalent Rate Meter Technical Specifications,true,false,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc5030-compact-x-ray-baggage-scanner,es,product_detail,normal,strong,85,inferred_from_page_topic,Security Screening Equipment,X-Ray Baggage Scanner FC5030,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,X-Ray Baggage Scanner FC5030 | N-TET,X-Ray Baggage Scanner FC5030,X-Ray Baggage Scanner FC5030 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc6550-standard-x-ray-baggage-scanner,es,product_detail,normal,strong,85,inferred_from_page_topic,Security Screening Equipment,X-Ray Baggage Scanner FC6550,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,X-Ray Baggage Scanner FC6550 | N-TET,X-Ray Baggage Scanner FC6550,X-Ray Baggage Scanner FC6550 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc6550d-dual-view-baggage-scanner,es,product_detail,normal,strong,85,inferred_from_page_topic,Security Screening Equipment,Dual-View X-Ray Baggage Scanner FC6550D,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Dual-View X-Ray Baggage Scanner FC6550D | N-TET,Dual-View X-Ray Baggage Scanner FC6550D,Dual-View X-Ray Baggage Scanner FC6550D Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc902-personal-radiation-dose-alarm,es,product_detail,normal,strong,85,inferred_from_page_topic,Radiation Detection Equipment,X-γ Radiation Dose Alarm FC902,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,X-γ Radiation Dose Alarm FC902 | N-TET,X-γ Radiation Dose Alarm FC902,X-γ Radiation Dose Alarm FC902 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/handheld-rf-detection-system-mini,es,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Handheld RF detección sistema,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Handheld RF Detección Sistema | N-TET,Handheld RF Detección Sistema,Handheld RF Detección Sistema Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/products/intelligent-mobile-cabin-hospital,es,product_detail,normal,strong,85,inferred_from_page_topic,Field Hospital Systems,Intelligent Mobile Cabin Hospital,field hospital system | containerized medical rescue system | emergency medical shelter | N-TET,Intelligent Mobile Cabin Hospital | N-TET,Intelligent Mobile Cabin Hospital,Intelligent Mobile Cabin Hospital Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/low-altitude-3d-pulse-doppler-radar,es,product_detail,normal,partial,65,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Baja altitud detección Radar X-Band,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Baja Altitud Detección Radar X-Band | N-TET,Baja Altitud Detección Radar X-Band,Baja Altitud Detección Radar X-Band Technical Specifications,true,false,false,true,补入关键词规划表，再决定是否改页面
/es/products/low-altitude-detection-radar-ku-band,es,product_detail,neutral_seo,partial,65,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Baja altitud detección Radar Ku-Band,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Baja Altitud Detección Radar Ku-Band | N-TET,Baja Altitud Detección Radar Ku-Band,Baja Altitud Detección Radar Ku-Band Technical Specifications,true,false,false,true,补入关键词规划表，再决定是否改页面
/es/products/multi-rotor-20kg-payload-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,20kg carga útil multirrotor UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,20kg Carga Útil Multirrotor UAV | N-TET,20kg Carga Útil Multirrotor UAV,20kg Carga Útil Multirrotor UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/multi-rotor-3kg-payload-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,3kg carga útil multirrotor UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,3kg Carga Útil Multirrotor UAV | N-TET,3kg Carga Útil Multirrotor UAV,3kg Carga Útil Multirrotor UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/multi-rotor-50kg-payload-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,50kg carga útil multirrotor UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,50kg Carga Útil Multirrotor UAV | N-TET,50kg Carga Útil Multirrotor UAV,50kg Carga Útil Multirrotor UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/multi-rotor-8kg-payload-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,8kg carga útil multirrotor UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,8kg Carga Útil Multirrotor UAV | N-TET,8kg Carga Útil Multirrotor UAV,8kg Carga Útil Multirrotor UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/portable-rf-detection-case,es,product_detail,neutral_seo,strong,85,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Hand-carried RF detección sistema,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Hand-carried RF Detección Sistema | N-TET,Hand-carried RF Detección Sistema,Hand-carried RF Detección Sistema Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/products/power-tower-inspection-drone,es,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Power Line & Transmission Tower Inspection UAV | Utility Inspection UAV,drone power line inspection,power line inspection drone | drones for utility inspection | transmission tower inspection UAV | Eléctrica Tower inspección UAV | industrial UAV systems | UAV inspection drone,Drone Power Line Inspection | N-TET,Drone Power Line Inspection,Drone Power Line Inspection Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/products/smart-substation-autonomous-inspection-system,es,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Smart Substation Autonomous Inspection,smart substation autonomous inspection,substation inspection drone | power utility UAV inspection | autonomous UAV inspection | Smart subestación Autonomous UAV inspección sistema | industrial UAV systems | UAV inspection drone,Smart Substation Autonomous Inspection | N-TET,Smart Substation Autonomous Inspection,Smart Substation Autonomous Inspection Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/products/stationary-rf-detection-system,es,product_detail,neutral_seo,strong,85,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Stationary RF detección sistema,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Stationary RF Detección Sistema | N-TET,Stationary RF Detección Sistema,Stationary RF Detección Sistema Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/products/uav-remote-id-monitoring-system,es,product_detail,neutral_seo,strong,85,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,UAV remoto ID monitoreo sistema,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,UAV Remoto ID Monitoreo Sistema | N-TET,UAV Remoto ID Monitoreo Sistema,UAV Remoto ID Monitoreo Sistema Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/products/vtol-135kg-mtow-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,135kg MTOW VTOL ala fija UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,135kg MTOW VTOL Ala Fija UAV | N-TET,135kg MTOW VTOL Ala Fija UAV,135kg MTOW VTOL Ala Fija UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/vtol-14kg-mtow-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,14kg MTOW VTOL ala fija UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,14kg MTOW VTOL Ala Fija UAV | N-TET,14kg MTOW VTOL Ala Fija UAV,14kg MTOW VTOL Ala Fija UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/vtol-26kg-mtow-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,26kg MTOW VTOL ala fija UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,26kg MTOW VTOL Ala Fija UAV | N-TET,26kg MTOW VTOL Ala Fija UAV,26kg MTOW VTOL Ala Fija UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/vtol-40kg-mtow-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,40kg MTOW VTOL ala fija UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,40kg MTOW VTOL Ala Fija UAV | N-TET,40kg MTOW VTOL Ala Fija UAV,40kg MTOW VTOL Ala Fija UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/vtol-64kg-mtow-uav,es,product_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,64kg MTOW VTOL ala fija UAV,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,64kg MTOW VTOL Ala Fija UAV | N-TET,64kg MTOW VTOL Ala Fija UAV,64kg MTOW VTOL Ala Fija UAV Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/solutions,es,solution_index,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,soluciones UAV,dron de búsqueda y rescate | dron contra incendios | inspección de líneas eléctricas con UAV,Soluciones UAV Solution | N-TET,Soluciones UAV,Soluciones UAV Workflow,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/solutions/airport-low-altitude-monitoring,es,solution_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,Aeropuerto espacio aéreo monitoreo Application,N-TET,Aeropuerto Espacio Aéreo Monitoreo Application Solution | N-TET,Aeropuerto Espacio Aéreo Monitoreo Application,Aeropuerto Espacio Aéreo Monitoreo Application Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/airport-security-protection,es,solution_detail,neutral_seo,strong,85,inferred_from_page_topic,Brand and Product Support,Aeropuerto seguridad Protection,N-TET,Aeropuerto Seguridad Protection Solution | N-TET,Aeropuerto Seguridad Protection,Aeropuerto Seguridad Protection Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/category/01_BorderPatrol,es,solution_category,normal,weak,30,google_ads_planned_cluster,Border Patrol UAV | Maritime & Coastal Patrol UAV,border patrol drones,border patrol UAV | UAV border patrol | maritime patrol UAV | coastal monitoring drone | land based maritime surveillance,Border Patrol Drones Solutions | N-TET,Border Patrol Drones,Border Patrol Drones Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/category/02_InfrastructureProtection,es,solution_category,normal,weak,15,google_ads_planned_cluster,Industrial Facility Inspection UAV | Pipeline Inspection UAV | Water Conservancy Monitoring UAV,drone power line inspection,pipeline inspection drones | oil and gas drone inspection | chemical plant monitoring | water conservancy monitoring UAV | low altitude monitoring equipment,Drone Power Line Inspection Solutions | N-TET,Drone Power Line Inspection,Drone Power Line Inspection Workflow,false,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/category/03_KeyAreaSecurity,es,solution_category,normal,weak,30,inferred_from_page_topic,Brand and Product Support,airport airspace monitoring,event security monitoring | key area security | smart security screening | low altitude monitoring equipment | electro optical surveillance,Airport Airspace Monitoring Solutions | N-TET,Airport Airspace Monitoring,Airport Airspace Monitoring Workflow,true,false,false,false,人工确认是否需要新增关键词库映射
/es/solutions/category/04_EmergencyRescue,es,solution_category,normal,weak,15,google_ads_keyword_library_unplanned,Search & Rescue UAV | Firefighting UAV | Emergency Communication UAV | Tethered Lighting UAV,search and rescue drone,firefighting drone | emergency communication UAV | drone lighting | emergency response drone | disaster response UAV,Search And Rescue Drone Solutions | N-TET,Search And Rescue Drone,Search And Rescue Drone Workflow,false,false,false,false,补入关键词规划表，再决定是否改页面
/es/solutions/chemical-plant-protection,es,solution_detail,neutral_seo,weak,30,google_ads_planned_cluster,Pipeline Inspection UAV | Chemical & Petrochemical Plant UAV,pipeline inspection drones,UAV pipeline inspection | oil and gas drone inspection | drone inspection for oil and gas | drone pipeline inspection | chemical plant monitoring,Pipeline Inspection Drones Solution | N-TET,Pipeline Inspection Drones,Pipeline Inspection Drones Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/disaster-site-search-rescue-reconnaissance-uav-solution,es,solution_detail,normal,weak,45,google_ads_planned_cluster,Search & Rescue UAV,thermal drones for search and rescue,search and rescue drone | drone rescue | drones for search and rescue | search and rescue thermal drone | search and rescue UAV,Thermal Drones For Search And Rescue Solution | N-TET,Thermal Drones For Search And Rescue,Thermal Drones For Search And Rescue Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/emergency-communication-uav,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Emergencia comunicación UAV,N-TET,Emergencia Comunicación UAV Solution | N-TET,Emergencia Comunicación UAV,Emergencia Comunicación UAV Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/emergency-communication-uav-solution,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Emergencia comunicación UAV solución,N-TET,Emergencia Comunicación UAV Solución Solution | N-TET,Emergencia Comunicación UAV Solución,Emergencia Comunicación UAV Solución Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/emergency-lighting-uav,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Emergencia iluminación UAV,N-TET,Emergencia Iluminación UAV Solution | N-TET,Emergencia Iluminación UAV,Emergencia Iluminación UAV Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/emergency-reconnaissance-uav,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Emergencia reconocimiento UAV,N-TET,Emergencia Reconocimiento UAV Solution | N-TET,Emergencia Reconocimiento UAV,Emergencia Reconocimiento UAV Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/emergency-search-rescue-uav-solution,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Emergencia búsqueda & rescate UAV solución,N-TET,Emergencia Búsqueda & Rescate UAV Solución Solution | N-TET,Emergencia Búsqueda & Rescate UAV Solución,Emergencia Búsqueda & Rescate UAV Solución Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/high-rise-firefighting-uav-solution,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,High-Rise apoyo contra incendios UAV solución,N-TET,High-Rise Apoyo Contra Incendios UAV Solución Solution | N-TET,High-Rise Apoyo Contra Incendios UAV Solución,High-Rise Apoyo Contra Incendios UAV Solución Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/hydroelectric-dam-protection,es,solution_detail,neutral_seo,strong,85,inferred_from_page_topic,Brand and Product Support,Presa hidroeléctrica Protection,N-TET,Presa Hidroeléctrica Protection Solution | N-TET,Presa Hidroeléctrica Protection,Presa Hidroeléctrica Protection Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/judicial-sector-security,es,solution_detail,neutral_seo,strong,85,inferred_from_page_topic,Brand and Product Support,Sector judicial seguridad Protection,N-TET,Sector Judicial Seguridad Protection Solution | N-TET,Sector Judicial Seguridad Protection,Sector Judicial Seguridad Protection Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/land-based-maritime-surveillance,es,solution_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Land-based marítimo vigilancia & Early Warning,N-TET,Land-based Marítimo Vigilancia & Early Warning Solution | N-TET,Land-based Marítimo Vigilancia & Early Warning,Land-based Marítimo Vigilancia & Early Warning Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/night-emergency-lighting-support-uav-solution,es,solution_detail,normal,partial,65,google_ads_planned_cluster,Tethered Lighting UAV,drone lighting,UAV lighting | tethered lighting UAV | UAV lighting system | emergency lighting drone | drone lighting company,Drone Lighting Solution | N-TET,Drone Lighting,Drone Lighting Workflow,true,false,false,true,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/oil-production-base-protection,es,solution_detail,normal,strong,85,google_ads_planned_cluster,Oil & Gas Facility Inspection UAV,Base de producción petrolera Protection,N-TET,Base De Producción Petrolera Protection Solution | N-TET,Base De Producción Petrolera Protection,Base De Producción Petrolera Protection Workflow,true,true,false,true,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/post-disaster-emergency-communication-support-uav-solution,es,solution_detail,normal,partial,65,google_ads_planned_cluster,Emergency Communication UAV,emergency communication UAV,disaster response communication drone | tethered communication UAV | public safety UAV communications | emergency communication drone,Emergency Communication UAV Solution | N-TET,Emergency Communication UAV,Emergency Communication UAV Workflow,true,false,false,true,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/power-generation-facility-low-altitude-monitoring,es,solution_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,Eléctrica Generation Facility espacio aéreo monitoreo,N-TET,Eléctrica Generation Facility Espacio Aéreo Monitoreo Solution | N-TET,Eléctrica Generation Facility Espacio Aéreo Monitoreo,Eléctrica Generation Facility Espacio Aéreo Monitoreo Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/power-line-uav-intelligent-inspection-solution,es,solution_detail,normal,weak,15,google_ads_planned_cluster,Power Line & Transmission Tower Inspection UAV | Cell Tower Inspection UAV | Utility Inspection UAV,drones for utility inspection,drone power line inspection | utility inspection drone | drone cell tower inspection | power line inspection drone | UAV power line inspection,Drones For Utility Inspection Solution | N-TET,Drones For Utility Inspection,Drones For Utility Inspection Workflow,false,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/power-tower-inspection-uav-solution,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Eléctrica Tower inspección UAV solución,N-TET,Eléctrica Tower Inspección UAV Solución Solution | N-TET,Eléctrica Tower Inspección UAV Solución,Eléctrica Tower Inspección UAV Solución Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/smart-substation-autonomous-inspection-solution,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Smart subestación Autonomous UAV inspección solución,N-TET,Smart Subestación Autonomous UAV Inspección Solución Solution | N-TET,Smart Subestación Autonomous UAV Inspección Solución,Smart Subestación Autonomous UAV Inspección Solución Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/smart-substation-unattended-uav-inspection-solution,es,solution_detail,normal,weak,45,google_ads_planned_cluster,Smart Substation Autonomous Inspection,smart substation autonomous inspection,substation inspection drone | power utility UAV inspection | autonomous UAV inspection | UAV inspection system,Smart Substation Autonomous Inspection Solution | N-TET,Smart Substation Autonomous Inspection,Smart Substation Autonomous Inspection Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/sports-event-security,es,solution_detail,neutral_seo,strong,85,inferred_from_page_topic,Brand and Product Support,Large evento deportivo seguridad Protection,N-TET,Large Evento Deportivo Seguridad Protection Solution | N-TET,Large Evento Deportivo Seguridad Protection,Large Evento Deportivo Seguridad Protection Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/tethered-lighting-uav-solution,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Cautivo iluminación UAV solución,N-TET,Cautivo Iluminación UAV Solución Solution | N-TET,Cautivo Iluminación UAV Solución,Cautivo Iluminación UAV Solución Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/uav-maritime-emergency-rescue,es,solution_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,UAV marítimo emergencia rescate,N-TET,UAV Marítimo Emergencia Rescate Solution | N-TET,UAV Marítimo Emergencia Rescate,UAV Marítimo Emergencia Rescate Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/uav-maritime-patrol,es,solution_detail,normal,weak,45,google_ads_planned_cluster,Maritime & Coastal Patrol UAV | Border Patrol UAV,border patrol drones,border patrol UAV | UAV border patrol | drones for border patrol | maritime patrol UAV | coastal monitoring drone,Border Patrol Drones Solution | N-TET,Border Patrol Drones,Border Patrol Drones Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/urban-high-rise-firefighting-emergency-uav-solution,es,solution_detail,normal,weak,45,google_ads_planned_cluster,High-Rise Firefighting UAV | Firefighting UAV,firefighting drone,drone fire fighting | drone for fire fighting | fire fighting drones | drones firefighting | high-rise firefighting UAV,Firefighting Drone Solution | N-TET,Firefighting Drone,Firefighting Drone Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/solutions/water-conservancy-monitoring-uav-solution,es,solution_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,Gestión hídrica monitoreo UAV solución,N-TET,Gestión Hídrica Monitoreo UAV Solución Solution | N-TET,Gestión Hídrica Monitoreo UAV Solución,Gestión Hídrica Monitoreo UAV Solución Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/es/solutions/water-conservancy-river-lake-uav-monitoring-solution,es,solution_detail,normal,weak,30,google_ads_planned_cluster,Water Conservancy Monitoring UAV,water conservancy monitoring UAV,dam inspection UAV | using UAV to monitor water quality in lakes | river lake UAV monitoring | flood monitoring drone,Water Conservancy Monitoring UAV Solution | N-TET,Water Conservancy Monitoring UAV,Water Conservancy Monitoring UAV Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/ru,ru,home,normal,weak,30,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,industrial UAV systems,low altitude monitoring | UAV inspection drone | emergency response UAV | drone detection equipment | security screening systems,Industrial UAV Systems | N-TET,Industrial UAV Systems,Industrial UAV Systems Overview,true,false,false,false,补入关键词规划表，再决定是否改页面
/ru/about,ru,brand,normal,weak,45,google_ads_keyword_library_unplanned,Industrial UAV Systems,industrial UAV manufacturer,low altitude monitoring manufacturer | UAV system supplier | security equipment manufacturer | N-TET,Industrial UAV Manufacturer | N-TET,Industrial UAV Manufacturer,Industrial UAV Manufacturer Overview,true,false,false,false,补入关键词规划表，再决定是否改页面
/ru/accessories,ru,accessory_index,normal,weak,30,google_ads_keyword_library_unplanned,General Drone/UAV Broad,drone accessories,UAV components | UAV gimbal | UAV engine | UAV data link | drone propellers | UAV motors,Drone Accessories | N-TET,Drone Accessories,Drone Accessories Technical Specifications,true,false,false,false,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-bt1,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Твердотельная батарея для БПЛА FC-BT1,drone accessories | UAV components | industrial UAV parts,Твердотельная Батарея Для БПЛА FC-BT1 | N-TET,Твердотельная Батарея Для БПЛА FC-BT1,Твердотельная Батарея Для БПЛА FC-BT1 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-bt2,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Твердотельная батарея для БПЛА FC-BT2,drone accessories | UAV components | industrial UAV parts,Твердотельная Батарея Для БПЛА FC-BT2 | N-TET,Твердотельная Батарея Для БПЛА FC-BT2,Твердотельная Батарея Для БПЛА FC-BT2 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/accessories/fc-bt3,ru,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Высоковольтная твердотельная батарея для БПЛА FC-BT3,drone accessories | UAV components | industrial UAV parts,Высоковольтная Твердотельная Батарея Для БПЛА FC-BT3 | N-TET,Высоковольтная Твердотельная Батарея Для БПЛА FC-BT3,Высоковольтная Твердотельная Батарея Для БПЛА FC-BT3 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
