route,locale,canonical_english_route,page_type,compliance_tier,audit_status,audit_score,primary_keyword,keyword_count,meta_keywords,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,mapping_status,from_google_ads_keywords,mapped_clusters,mapped_cluster_rows,matched_business_groups,matched_ads_keywords,keyword_sources,planned_priority,planned_page_role,implementation_action,issues,title,description,file
/es/products/fc1500b-desktop-liquid-security-inspector,es,/en/products/fc1500b-desktop-liquid-security-inspector,product_detail,normal,strong,85,Desktop Liquid seguridad Inspector FC1500B,5,Desktop Liquid seguridad Inspector FC1500B | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.954,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Desktop Liquid seguridad Inspector FC1500B | N-TET,"N-TET Desktop Liquid seguridad Inspector FC1500B for industrial operators, combining Desktop Liquid seguridad Inspector FC1500B, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/es/products/fc1500b-desktop-liquid-security-inspector.html
/es/products/fc1800b-portable-explosives-and-narcotics-detector,es,/en/products/fc1800b-portable-explosives-and-narcotics-detector,product_detail,normal,strong,85,Portable Explosives & Narcotics Detector FC1800B,5,Portable Explosives & Narcotics Detector FC1800B | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.978,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Portable Explosives & Narcotics Detector FC1800B | N-TET,"N-TET Portable Explosives & Narcotics Detector FC1800B for industrial operators, combining Portable Explosives & Narcotics Detector FC1800B, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and suppo",.next/server/app/es/products/fc1800b-portable-explosives-and-narcotics-detector.html
/es/products/fc1800t-desktop-explosives-narcotics-detector,es,/en/products/fc1800t-desktop-explosives-narcotics-detector,product_detail,normal,strong,85,Desktop Explosives & Narcotics Detector FC1800T,5,Desktop Explosives & Narcotics Detector FC1800T | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.962,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Desktop Explosives & Narcotics Detector FC1800T | N-TET,"N-TET Desktop Explosives & Narcotics Detector FC1800T for industrial operators, combining Desktop Explosives & Narcotics Detector FC1800T, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support",.next/server/app/es/products/fc1800t-desktop-explosives-narcotics-detector.html
/es/products/fc2088-handheld-metal-detector,es,/en/products/fc2088-handheld-metal-detector,product_detail,normal,strong,85,Handheld Metal Detector FC2088,5,Handheld Metal Detector FC2088 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.985,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Handheld Metal Detector FC2088 | N-TET,"N-TET Handheld Metal Detector FC2088 for industrial operators, combining Handheld Metal Detector FC2088, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/es/products/fc2088-handheld-metal-detector.html
/es/products/fc4028-neutron-ambient-dose-rate-meter,es,/en/products/fc4028-neutron-ambient-dose-rate-meter,product_detail,normal,partial,65,FC4028 Neutron Ambient Dose Equivalent Rate Meter,5,FC4028 Neutron Ambient Dose Equivalent Rate Meter | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,false,false,true,0.286,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H1 未命中关键词; H2 未命中关键词,FC4028 Neutron Ambient Dose Equivalent (Rate) Meter | N-TET,"N-TET FC4028 Neutron Ambient Dose Equivalent (Rate) Meter for industrial operators, combining FC4028 Neutron Ambient Dose Equivalent Rate Meter, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and s",.next/server/app/es/products/fc4028-neutron-ambient-dose-rate-meter.html
/es/products/fc5030-compact-x-ray-baggage-scanner,es,/en/products/fc5030-compact-x-ray-baggage-scanner,product_detail,normal,strong,85,X-Ray Baggage Scanner FC5030,5,X-Ray Baggage Scanner FC5030 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,1.566,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,X-Ray Baggage Scanner FC5030 | N-TET,"N-TET X-Ray Baggage Scanner FC5030 for industrial operators, combining X-Ray Baggage Scanner FC5030, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/es/products/fc5030-compact-x-ray-baggage-scanner.html
/es/products/fc6550-standard-x-ray-baggage-scanner,es,/en/products/fc6550-standard-x-ray-baggage-scanner,product_detail,normal,strong,85,X-Ray Baggage Scanner FC6550,5,X-Ray Baggage Scanner FC6550 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,1.544,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,X-Ray Baggage Scanner FC6550 | N-TET,"N-TET X-Ray Baggage Scanner FC6550 for industrial operators, combining X-Ray Baggage Scanner FC6550, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/es/products/fc6550-standard-x-ray-baggage-scanner.html
/es/products/fc6550d-dual-view-baggage-scanner,es,/en/products/fc6550d-dual-view-baggage-scanner,product_detail,normal,strong,85,Dual-View X-Ray Baggage Scanner FC6550D,5,Dual-View X-Ray Baggage Scanner FC6550D | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,1.557,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Dual-View X-Ray Baggage Scanner FC6550D | N-TET,"N-TET Dual-View X-Ray Baggage Scanner FC6550D for industrial operators, combining Dual-View X-Ray Baggage Scanner FC6550D, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/es/products/fc6550d-dual-view-baggage-scanner.html
/es/products/fc902-personal-radiation-dose-alarm,es,/en/products/fc902-personal-radiation-dose-alarm,product_detail,normal,strong,85,X-γ Radiation Dose Alarm FC902,5,X-γ Radiation Dose Alarm FC902 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.880,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,X-γ Radiation Dose Alarm FC902 | N-TET,"N-TET X-γ Radiation Dose Alarm FC902 for industrial operators, combining X-γ Radiation Dose Alarm FC902, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/es/products/fc902-personal-radiation-dose-alarm.html
/es/products/handheld-rf-detection-system-mini,es,/en/products/handheld-rf-detection-system-mini,product_detail,normal,strong,85,Handheld RF detección sistema,5,Handheld RF detección sistema | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,true,true,true,false,true,0.958,命中关键词库但未规划,是,,,Drone Detection & Airspace Monitoring,drone detection equipment,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Handheld RF detección sistema | N-TET,"N-TET Handheld RF detección sistema for industrial operators, combining Handheld RF detección sistema, low altitude monitoring equipment, drone detection equipment workflows with field-ready deployment and support.",.next/server/app/es/products/handheld-rf-detection-system-mini.html
/es/products/intelligent-mobile-cabin-hospital,es,/en/products/intelligent-mobile-cabin-hospital,product_detail,normal,strong,85,Intelligent Mobile Cabin Hospital,5,Intelligent Mobile Cabin Hospital | field hospital system | containerized medical rescue system | emergency medical shelter | N-TET,true,true,true,false,true,1.018,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Intelligent Mobile Cabin Hospital | N-TET,"N-TET Intelligent Mobile Cabin Hospital for industrial operators, combining Intelligent Mobile Cabin Hospital, field hospital system, containerized medical rescue system workflows with field-ready deployment and support.",.next/server/app/es/products/intelligent-mobile-cabin-hospital.html
/es/products/low-altitude-3d-pulse-doppler-radar,es,/en/products/low-altitude-3d-pulse-doppler-radar,product_detail,normal,partial,65,Baja altitud detección Radar X-Band,5,Baja altitud detección Radar X-Band | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,true,true,false,false,true,0.361,命中关键词库但未规划,是,,,Drone Detection & Airspace Monitoring,drone detection equipment,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H1 未命中关键词; H2 未命中关键词,Baja altitud detección Radar (X-Band) | N-TET,"N-TET Baja altitud detección Radar (X-Band) for industrial operators, combining Baja altitud detección Radar X-Band, low altitude monitoring equipment, drone detection equipment workflows with field-ready deployment and support.",.next/server/app/es/products/low-altitude-3d-pulse-doppler-radar.html
/es/products/low-altitude-detection-radar-ku-band,es,/en/products/low-altitude-detection-radar-ku-band,product_detail,neutral_seo,partial,65,Baja altitud detección Radar Ku-Band,5,Baja altitud detección Radar Ku-Band | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,true,true,false,false,true,0.366,命中关键词库但未规划,是,,,Drone Detection & Airspace Monitoring,drone detection equipment,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H1 未命中关键词; H2 未命中关键词,Baja altitud detección Radar (Ku-Band) | N-TET,"N-TET Baja altitud detección Radar (Ku-Band) for industrial operators, combining Baja altitud detección Radar Ku-Band, low altitude monitoring equipment, drone detection equipment workflows with field-ready deployment and support.",.next/server/app/es/products/low-altitude-detection-radar-ku-band.html
/es/products/multi-rotor-20kg-payload-uav,es,/en/products/multi-rotor-20kg-payload-uav,product_detail,normal,strong,85,20kg carga útil multirrotor UAV,5,20kg carga útil multirrotor UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.973,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,20kg carga útil multirrotor UAV | N-TET,"N-TET 20kg carga útil multirrotor UAV for industrial operators, combining 20kg carga útil multirrotor UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/multi-rotor-20kg-payload-uav.html
/es/products/multi-rotor-3kg-payload-uav,es,/en/products/multi-rotor-3kg-payload-uav,product_detail,normal,strong,85,3kg carga útil multirrotor UAV,5,3kg carga útil multirrotor UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.977,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,3kg carga útil multirrotor UAV | N-TET,"N-TET 3kg carga útil multirrotor UAV for industrial operators, combining 3kg carga útil multirrotor UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/multi-rotor-3kg-payload-uav.html
/es/products/multi-rotor-50kg-payload-uav,es,/en/products/multi-rotor-50kg-payload-uav,product_detail,normal,strong,85,50kg carga útil multirrotor UAV,5,50kg carga útil multirrotor UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.972,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,50kg carga útil multirrotor UAV | N-TET,"N-TET 50kg carga útil multirrotor UAV for industrial operators, combining 50kg carga útil multirrotor UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/multi-rotor-50kg-payload-uav.html
/es/products/multi-rotor-8kg-payload-uav,es,/en/products/multi-rotor-8kg-payload-uav,product_detail,normal,strong,85,8kg carga útil multirrotor UAV,5,8kg carga útil multirrotor UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.980,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,8kg carga útil multirrotor UAV | N-TET,"N-TET 8kg carga útil multirrotor UAV for industrial operators, combining 8kg carga útil multirrotor UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/multi-rotor-8kg-payload-uav.html
/es/products/portable-rf-detection-case,es,/en/products/portable-rf-detection-case,product_detail,neutral_seo,strong,85,Hand-carried RF detección sistema,5,Hand-carried RF detección sistema | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,true,true,true,false,true,1.011,命中关键词库但未规划,是,,,Drone Detection & Airspace Monitoring,drone detection equipment,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Hand-carried RF detección sistema | N-TET,"N-TET Hand-carried RF detección sistema for industrial operators, combining Hand-carried RF detección sistema, low altitude monitoring equipment, drone detection equipment workflows with field-ready deployment and support.",.next/server/app/es/products/portable-rf-detection-case.html
/es/products/power-tower-inspection-drone,es,/en/products/power-tower-inspection-drone,product_detail,normal,strong,85,drone power line inspection,8,drone power line inspection | power line inspection drone | drones for utility inspection | transmission tower inspection UAV | Eléctrica Tower inspección UAV | industrial UAV systems | UAV inspection drone | emergency response UAV,true,true,true,false,true,0.589,命中关键词库但未规划,是,Power Line & Transmission Tower Inspection UAV | Utility Inspection UAV,4938 | 234,Power Line & Utility Inspection,drone power line inspection | power line inspection drone | drones for utility inspection | transmission tower inspection UAV,cleaned_master | ads_upload_detail,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Eléctrica Tower inspección UAV | N-TET,"N-TET Eléctrica Tower inspección UAV for industrial operators, combining drone power line inspection, power line inspection drone, drones for utility inspection workflows with field-ready deployment and support.",.next/server/app/es/products/power-tower-inspection-drone.html
/es/products/smart-substation-autonomous-inspection-system,es,/en/products/smart-substation-autonomous-inspection-system,product_detail,normal,strong,85,smart substation autonomous inspection,8,smart substation autonomous inspection | substation inspection drone | power utility UAV inspection | autonomous UAV inspection | Smart subestación Autonomous UAV inspección sistema | industrial UAV systems | UAV inspection drone | emergency response UAV,true,true,true,false,true,0.604,命中关键词库但未规划,是,Smart Substation Autonomous Inspection,5200,,smart substation autonomous inspection | substation inspection drone,ads_cluster_name | ads_upload_detail,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Smart subestación Autonomous UAV inspección sistema | N-TET,"N-TET Smart subestación Autonomous UAV inspección sistema for industrial operators, combining smart substation autonomous inspection, substation inspection drone, power utility UAV inspection workflows with field-ready deployment and suppor",.next/server/app/es/products/smart-substation-autonomous-inspection-system.html
/es/products/stationary-rf-detection-system,es,/en/products/stationary-rf-detection-system,product_detail,neutral_seo,strong,85,Stationary RF detección sistema,5,Stationary RF detección sistema | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,true,true,true,false,true,0.988,命中关键词库但未规划,是,,,Drone Detection & Airspace Monitoring,drone detection equipment,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Stationary RF detección sistema | N-TET,"N-TET Stationary RF detección sistema for industrial operators, combining Stationary RF detección sistema, low altitude monitoring equipment, drone detection equipment workflows with field-ready deployment and support.",.next/server/app/es/products/stationary-rf-detection-system.html
/es/products/uav-remote-id-monitoring-system,es,/en/products/uav-remote-id-monitoring-system,product_detail,neutral_seo,strong,85,UAV remoto ID monitoreo sistema,5,UAV remoto ID monitoreo sistema | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,true,true,true,false,true,0.993,命中关键词库但未规划,是,,,Drone Detection & Airspace Monitoring,drone detection equipment,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,UAV remoto ID monitoreo sistema | N-TET,"N-TET UAV remoto ID monitoreo sistema for industrial operators, combining UAV remoto ID monitoreo sistema, low altitude monitoring equipment, drone detection equipment workflows with field-ready deployment and support.",.next/server/app/es/products/uav-remote-id-monitoring-system.html
/es/products/vtol-135kg-mtow-uav,es,/en/products/vtol-135kg-mtow-uav,product_detail,normal,strong,85,135kg MTOW VTOL ala fija UAV,5,135kg MTOW VTOL ala fija UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.989,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,135kg MTOW VTOL ala fija UAV | N-TET,"N-TET 135kg MTOW VTOL ala fija UAV for industrial operators, combining 135kg MTOW VTOL ala fija UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/vtol-135kg-mtow-uav.html
/es/products/vtol-14kg-mtow-uav,es,/en/products/vtol-14kg-mtow-uav,product_detail,normal,strong,85,14kg MTOW VTOL ala fija UAV,5,14kg MTOW VTOL ala fija UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.994,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,14kg MTOW VTOL ala fija UAV | N-TET,"N-TET 14kg MTOW VTOL ala fija UAV for industrial operators, combining 14kg MTOW VTOL ala fija UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/vtol-14kg-mtow-uav.html
/es/products/vtol-26kg-mtow-uav,es,/en/products/vtol-26kg-mtow-uav,product_detail,normal,strong,85,26kg MTOW VTOL ala fija UAV,5,26kg MTOW VTOL ala fija UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.993,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,26kg MTOW VTOL ala fija UAV | N-TET,"N-TET 26kg MTOW VTOL ala fija UAV for industrial operators, combining 26kg MTOW VTOL ala fija UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/vtol-26kg-mtow-uav.html
/es/products/vtol-40kg-mtow-uav,es,/en/products/vtol-40kg-mtow-uav,product_detail,normal,strong,85,40kg MTOW VTOL ala fija UAV,5,40kg MTOW VTOL ala fija UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.990,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,40kg MTOW VTOL ala fija UAV | N-TET,"N-TET 40kg MTOW VTOL ala fija UAV for industrial operators, combining 40kg MTOW VTOL ala fija UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/vtol-40kg-mtow-uav.html
/es/products/vtol-64kg-mtow-uav,es,/en/products/vtol-64kg-mtow-uav,product_detail,normal,strong,85,64kg MTOW VTOL ala fija UAV,5,64kg MTOW VTOL ala fija UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,false,true,0.999,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,64kg MTOW VTOL ala fija UAV | N-TET,"N-TET 64kg MTOW VTOL ala fija UAV for industrial operators, combining 64kg MTOW VTOL ala fija UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/es/products/vtol-64kg-mtow-uav.html
/es/solutions,es,/en/solutions,solution_index,normal,strong,85,soluciones UAV,4,soluciones UAV | dron de búsqueda y rescate | dron contra incendios | inspección de líneas eléctricas con UAV,true,true,true,false,true,0.208,命中关键词库但未规划,是,,,General Drone/UAV Broad,soluciones UAV,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Soluciones UAV industriales | N-TET,"Soluciones UAV para inspección, patrullaje, apoyo de emergencia y monitoreo del espacio aéreo de baja altitud.",.next/server/app/es/solutions.html
/es/solutions/airport-low-altitude-monitoring,es,/en/solutions/airport-low-altitude-monitoring,solution_detail,normal,strong,85,Aeropuerto espacio aéreo monitoreo Application,2,Aeropuerto espacio aéreo monitoreo Application | N-TET,true,true,true,false,true,1.221,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Aeropuerto espacio aéreo monitoreo Application | N-TET,"Aeropuerto espacio aéreo monitoreo Application de N-TET para operaciones UAV, con integración práctica, registros operativos y soporte de despliegue para equipos técnicos.",.next/server/app/es/solutions/airport-low-altitude-monitoring.html
/es/solutions/airport-security-protection,es,/en/solutions/airport-security-protection,solution_detail,neutral_seo,strong,85,Aeropuerto seguridad Protection,2,Aeropuerto seguridad Protection | N-TET,true,true,true,false,true,0.826,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Aeropuerto seguridad Protection | N-TET,"Aeropuerto seguridad Protection de N-TET para seguridad de sitio, con integración práctica, registros operativos y soporte de despliegue para equipos técnicos.",.next/server/app/es/solutions/airport-security-protection.html
/es/solutions/category/01_BorderPatrol,es,/en/solutions/category/01_BorderPatrol,solution_category,normal,weak,30,border patrol drones,6,border patrol drones | border patrol UAV | UAV border patrol | maritime patrol UAV | coastal monitoring drone | land based maritime surveillance,true,false,false,false,false,0.000,继承英文页面映射,是,Border Patrol UAV | Maritime & Coastal Patrol UAV,950 | 4120,Border & Coastal Patrol,border patrol drones | border patrol UAV | UAV border patrol | maritime patrol UAV,cleaned_master | ads_cluster_name | ads_upload_detail,P1,方案栏目页,按规划主词优化 title、description、H1、H2、首段和正文小节,description 未命中关键词; H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,Border Patrol UAV & Coastal Monitoring Solutions | N-TET,"UAV and electro-optical monitoring solutions for border patrol, coastal surveillance, maritime patrol, port inspection, and wide-area security operations.",.next/server/app/es/solutions/category/01_BorderPatrol.html
/es/solutions/category/02_InfrastructureProtection,es,/en/solutions/category/02_InfrastructureProtection,solution_category,normal,weak,15,drone power line inspection,6,drone power line inspection | pipeline inspection drones | oil and gas drone inspection | chemical plant monitoring | water conservancy monitoring UAV | low altitude monitoring equipment,false,false,false,false,false,0.000,继承英文页面映射,是,Industrial Facility Inspection UAV | Pipeline Inspection UAV | Water Conservancy Monitoring UAV,6354 | 1388 | 7938,Power Line & Utility Inspection | General Drone/UAV Broad | Infrastructure Protection,drone power line inspection | pipeline inspection drones | oil and gas drone inspection | water conservancy monitoring UAV,cleaned_master | ads_upload_detail | ads_cluster_name,P0,方案栏目页,按规划主词优化 title、description、H1、H2、首段和正文小节,title 未命中关键词; description 未命中关键词; H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,Critical Infrastructure UAV Monitoring Solutions | N-TET,"UAV and low-altitude monitoring solutions for power lines, substations, oil and gas facilities, pipelines, chemical plants, dams, and water conservancy sites.",.next/server/app/es/solutions/category/02_InfrastructureProtection.html
/es/solutions/category/03_KeyAreaSecurity,es,/en/solutions/category/03_KeyAreaSecurity,solution_category,normal,weak,30,airport airspace monitoring,6,airport airspace monitoring | event security monitoring | key area security | smart security screening | low altitude monitoring equipment | electro optical surveillance,true,false,false,false,false,0.000,未对上广告关键词库,否,,,,,,,,人工判定是否需要关键词库映射,description 未命中关键词; H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,Key Area Security & Airspace Monitoring Solutions | N-TET,"Integrated security screening, electro-optical surveillance, and low-altitude monitoring for airports, events, judicial facilities, and transport hubs.",.next/server/app/es/solutions/category/03_KeyAreaSecurity.html
/es/solutions/category/04_EmergencyRescue,es,/en/solutions/category/04_EmergencyRescue,solution_category,normal,weak,15,search and rescue drone,6,search and rescue drone | firefighting drone | emergency communication UAV | drone lighting | emergency response drone | disaster response UAV,false,false,false,false,false,0.000,命中关键词库但未规划,是,Search & Rescue UAV | Firefighting UAV | Emergency Communication UAV | Tethered Lighting UAV,7038 | 894 | 4006 | 1860,Emergency Rescue & Disaster Response,search and rescue drone | firefighting drone | emergency communication UAV | drone lighting | emergency response drone | disaster response UAV,ads_upload_detail | cleaned_master | ads_cluster_name,,,补入关键词规划表，明确主落地页和辅助词,title 未命中关键词; description 未命中关键词; H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,"Emergency Rescue UAV Solutions | Search, Firefighting & Lighting","Emergency UAV solutions for search and rescue, high-rise firefighting, disaster-site reconnaissance, emergency communication, and tethered lighting support.",.next/server/app/es/solutions/category/04_EmergencyRescue.html
/es/solutions/chemical-plant-protection,es,/en/solutions/chemical-plant-protection,solution_detail,neutral_seo,weak,30,pipeline inspection drones,6,pipeline inspection drones | UAV pipeline inspection | oil and gas drone inspection | drone inspection for oil and gas | drone pipeline inspection | chemical plant monitoring,true,false,false,false,false,0.000,继承英文页面映射,是,Pipeline Inspection UAV | Chemical & Petrochemical Plant UAV,1388 | 1096,General Drone/UAV Broad | Infrastructure Protection,pipeline inspection drones | UAV pipeline inspection | oil and gas drone inspection | drone inspection for oil and gas | drone pipeline inspection,ads_upload_detail | cleaned_master,P0,方案详情页,按规划主词优化 title、description、H1、H2、首段和正文小节,description 未命中关键词; H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,Pipeline Inspection Drone & Chemical Plant Monitoring Solution,"UAV and airspace monitoring solution for chemical plants, oil and gas sites, pipelines, and industrial facilities requiring inspection and event awareness.",.next/server/app/es/solutions/chemical-plant-protection.html
/es/solutions/disaster-site-search-rescue-reconnaissance-uav-solution,es,/en/solutions/disaster-site-search-rescue-reconnaissance-uav-solution,solution_detail,normal,weak,45,thermal drones for search and rescue,6,thermal drones for search and rescue | search and rescue drone | drone rescue | drones for search and rescue | search and rescue thermal drone | search and rescue UAV,true,true,false,false,false,0.000,继承英文页面映射,是,Search & Rescue UAV,7038,Emergency Rescue & Disaster Response,thermal drones for search and rescue | search and rescue drone | drone rescue | drones for search and rescue | search and rescue thermal drone | search and rescue UAV,ads_upload_detail | cleaned_master,P0,方案详情页,按规划主词优化 title、description、H1、H2、首段和正文小节,H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,Search and Rescue Drone Solution | Thermal UAV Reconnaissance,"Search and rescue UAV solution for emergency teams using thermal drones, aerial reconnaissance, disaster-site monitoring, and rescue coordination workflows.",.next/server/app/es/solutions/disaster-site-search-rescue-reconnaissance-uav-solution.html
/es/solutions/emergency-communication-uav,es,/en/solutions/emergency-communication-uav,solution_detail,normal,strong,85,Emergencia comunicación UAV,2,Emergencia comunicación UAV | N-TET,true,true,true,false,true,1.018,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Emergencia comunicación UAV | N-TET,"Emergencia comunicación UAV de N-TET para respuesta de emergencia, comunicación temporal, operaciones UAV, con integración práctica, registros operativos y soporte de despliegue para equipos técnicos.",.next/server/app/es/solutions/emergency-communication-uav.html
/es/solutions/emergency-communication-uav-solution,es,/en/solutions/emergency-communication-uav-solution,solution_detail,normal,strong,85,Emergencia comunicación UAV solución,2,Emergencia comunicación UAV solución | N-TET,true,true,true,false,true,0.842,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Emergencia comunicación UAV solución | N-TET,"Emergencia comunicación UAV solución de N-TET para comunicación temporal, con integración práctica, registros operativos y soporte de despliegue para equipos técnicos.",.next/server/app/es/solutions/emergency-communication-uav-solution.html
