route,keyword_locale,status,score,primary_keyword,keyword_count,title_hit,description_hit,h1_hit,h2_hit,body_hit,body_words,body_keyword_occurrences,keyword_density_pct,h1_count,h2_count,issues,title,description,keywords,h1,h2,file
/en/products/low-altitude-airspace-monitoring,en,weak,0,,0,false,false,false,false,false,0,0,0.000,0,0,缺少 meta keywords; 缺少 H1; 缺少 H2,Industrial UAV & C-UAS Systems | N-TET,"N-TET builds two core system lines: industrial UAV platforms for inspection and emergency missions, and C-UAS systems for early warning, identification, positioning, tracking, alert linkage, and site response protocols at airports, energy facilities, and public sites.",,,,.next/server/app/en/products/low-altitude-airspace-monitoring.html
/es/accessories/fc-bt1,es,strong,85,Batería de estado sólido para UAV FC-BT1,4,true,false,true,true,true,3635,7,0.193,1,5,description 未命中关键词,Batería de estado sólido para UAV FC-BT1 | N-TET Drone Accessories,"FC-BT1 es una serie de baterías de litio de estado sólido de 280Wh/kg, 4.2V 10C y capacidades de 16Ah-30Ah para UAV industriales de inspección, mapeo, VTOL y multirrotor, robots y embarcaciones no tripuladas.",Batería de estado sólido para UAV FC-BT1 | drone accessories | UAV components | industrial UAV parts,Batería de estado sólido para UAV FC-BT1,Batería de estado sólido para UAV FC-BT1 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-bt1.html
/es/accessories/fc-bt2,es,strong,85,Batería de estado sólido para UAV FC-BT2,4,true,false,true,true,true,3081,7,0.227,1,5,description 未命中关键词,Batería de estado sólido para UAV FC-BT2 | N-TET Drone Accessories,"FC-BT2 es una serie mejorada basada en FC-BT1, con densidad energética de 310Wh/kg, mayor resistencia al viento y seguridad de aterrizaje para UAV industriales de inspección, mapeo, VTOL y multirrotor.",Batería de estado sólido para UAV FC-BT2 | drone accessories | UAV components | industrial UAV parts,Batería de estado sólido para UAV FC-BT2,Batería de estado sólido para UAV FC-BT2 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-bt2.html
/es/accessories/fc-bt3,es,strong,85,Batería de estado sólido de alto voltaje para UAV FC-BT3,4,true,false,true,true,true,3224,7,0.217,1,5,description 未命中关键词,Batería de estado sólido de alto voltaje para UAV FC-BT3 | N-TET Drone Accessories,"FC-BT3 es una serie de baterías de estado sólido de alto voltaje 4.35V, con mayor tasa de descarga y menor caída de tensión para VTOL de gran carga y aeronaves con alta diferencia de demanda entre despegue vertical y crucero.",Batería de estado sólido de alto voltaje para UAV FC-BT3 | drone accessories | UAV components | industrial UAV parts,Batería de estado sólido de alto voltaje para UAV FC-BT3,Batería de estado sólido de alto voltaje para UAV FC-BT3 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-bt3.html
/es/accessories/fc-bt4,es,strong,85,Batería de estado sólido de alta energía para UAV FC-BT4,4,true,false,true,true,true,5200,7,0.135,1,5,description 未命中关键词,Batería de estado sólido de alta energía para UAV FC-BT4 | N-TET Drone Accessories,"FC-BT4 es una serie de baterías de estado sólido de 340Wh/kg que combina baja caída de tensión, alta seguridad, larga vida útil y buena relación costo-rendimiento para UAV de reconocimiento, solar, mapeo, seguridad y larga autonomía.",Batería de estado sólido de alta energía para UAV FC-BT4 | drone accessories | UAV components | industrial UAV parts,Batería de estado sólido de alta energía para UAV FC-BT4,Batería de estado sólido de alta energía para UAV FC-BT4 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-bt4.html
/es/accessories/fc-btg,es,strong,85,Batería de estado sólido para formación UAV FC-BTG,4,true,false,true,true,true,2274,7,0.308,1,5,description 未命中关键词,Batería de estado sólido para formación UAV FC-BTG | N-TET Drone Accessories,"FC-BTG es una serie rentable de baterías de estado sólido para formación, logística y operaciones eléctricas, con configuraciones FC-BTG-TG1 y FC-BTG-TG3, salida estable, larga autonomía y adaptación a prácticas de enseñanza.",Batería de estado sólido para formación UAV FC-BTG | drone accessories | UAV components | industrial UAV parts,Batería de estado sólido para formación UAV FC-BTG,Batería de estado sólido para formación UAV FC-BTG Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-btg.html
/es/accessories/fc-c2d-propeller,es,strong,85,Hélice UAV FC-C2D,4,true,false,true,true,true,1033,5,0.484,1,5,description 未命中关键词,Hélice UAV FC-C2D | N-TET Drone Accessories,Rango de dimensiones: 11~42 pulgadas; empuje máximo: 12.42kgf (7000RPM); eficiencia máxima de hélice: 11.08gf/W (2821RPM).,Hélice UAV FC-C2D | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-C2D,Hélice UAV FC-C2D Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-c2d-propeller.html
/es/accessories/fc-c2e-propeller,es,strong,85,Hélice UAV FC-C2E,4,true,false,true,true,true,987,5,0.507,1,5,description 未命中关键词,Hélice UAV FC-C2E | N-TET Drone Accessories,Rango de dimensiones: 8~32 pulgadas; empuje máximo: 10.84kgf (6261RPM); eficiencia máxima de hélice: 10.83gf/W (3442RPM).,Hélice UAV FC-C2E | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-C2E,Hélice UAV FC-C2E Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-c2e-propeller.html
/es/accessories/fc-c2t-propeller,es,strong,85,Hélice UAV FC-C2T,4,true,false,true,true,true,1017,5,0.492,1,5,description 未命中关键词,Hélice UAV FC-C2T | N-TET Drone Accessories,Rango de dimensiones: 14~46 pulgadas; empuje máximo: 24.99kgf (7850RPM); eficiencia máxima de hélice: 8.49gf/W (3036RPM).,Hélice UAV FC-C2T | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-C2T,Hélice UAV FC-C2T Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-c2t-propeller.html
/es/accessories/fc-c2u-propeller,es,strong,85,Hélice UAV FC-C2U,4,true,false,true,true,true,997,5,0.502,1,5,description 未命中关键词,Hélice UAV FC-C2U | N-TET Drone Accessories,Rango de dimensiones: 16~47 pulgadas; empuje máximo: 38.70kgf (7279RPM); eficiencia máxima de hélice: 12.63gf/W (2309RPM).,Hélice UAV FC-C2U | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-C2U,Hélice UAV FC-C2U Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-c2u-propeller.html
/es/accessories/fc-c2ud-propeller,es,strong,85,Hélice UAV FC-C2UD,4,true,false,true,true,true,1071,5,0.467,1,5,description 未命中关键词,Hélice UAV FC-C2UD | N-TET Drone Accessories,Rango de dimensiones: 18~40 pulgadas; empuje máximo: 37.65kgf (7838RPM); eficiencia máxima de hélice: 6.64gf/W (3720RPM).,Hélice UAV FC-C2UD | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-C2UD,Hélice UAV FC-C2UD Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-c2ud-propeller.html
/es/accessories/fc-fdj-111,es,strong,100,Motor UAV FC-FDJ-111,4,true,true,true,true,true,779,7,0.899,1,5,,Motor UAV FC-FDJ-111 | N-TET Drone Accessories,"Motor UAV FC-FDJ-111 con cilindrada 111.2cm3, potencia/rendimiento 11.2HP/7500rpm, empuje estático 25.5kg/altitud 100m.",Motor UAV FC-FDJ-111 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-111,Motor UAV FC-FDJ-111 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-111.html
/es/accessories/fc-fdj-120,es,strong,100,Motor UAV FC-FDJ-120,4,true,true,true,true,true,759,7,0.922,1,5,,Motor UAV FC-FDJ-120 | N-TET Drone Accessories,"Motor UAV FC-FDJ-120 con cilindrada 120cm3, potencia/rendimiento 12HP/7500rpm, empuje estático 26.5kg/altitud 100m.",Motor UAV FC-FDJ-120 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-120,Motor UAV FC-FDJ-120 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-120.html
/es/accessories/fc-fdj-120hd,es,strong,100,Motor UAV FC-FDJ-120HD,4,true,true,true,true,true,753,7,0.930,1,5,,Motor UAV FC-FDJ-120HD | N-TET Drone Accessories,"Motor UAV FC-FDJ-120HD con cilindrada 120cm3, potencia/rendimiento 7.35KW(0altitud)/8000rpm.",Motor UAV FC-FDJ-120HD | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-120HD,Motor UAV FC-FDJ-120HD Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-120hd.html
/es/accessories/fc-fdj-170,es,strong,100,Motor UAV FC-FDJ-170,4,true,true,true,true,true,749,7,0.935,1,5,,Motor UAV FC-FDJ-170 | N-TET Drone Accessories,"Motor UAV FC-FDJ-170 con cilindrada 170cm3, potencia/rendimiento 17.5HP/7500rpm, empuje estático 35kg/altitud 100m.",Motor UAV FC-FDJ-170 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-170,Motor UAV FC-FDJ-170 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-170.html
/es/accessories/fc-fdj-200,es,strong,100,Motor UAV FC-FDJ-200,4,true,true,true,true,true,757,7,0.925,1,5,,Motor UAV FC-FDJ-200 | N-TET Drone Accessories,"Motor UAV FC-FDJ-200 con cilindrada 200CC, potencia/rendimiento 20HP/7500rpm.",Motor UAV FC-FDJ-200 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-200,Motor UAV FC-FDJ-200 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-200.html
/es/accessories/fc-fdj-222,es,strong,100,Motor UAV FC-FDJ-222,4,true,true,true,true,true,763,7,0.917,1,5,,Motor UAV FC-FDJ-222 | N-TET Drone Accessories,"Motor UAV FC-FDJ-222 con cilindrada 222.5cm3, potencia/rendimiento 21.5HP/7500rpm, empuje estático 51kg/altitud 100m.",Motor UAV FC-FDJ-222 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-222,Motor UAV FC-FDJ-222 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-222.html
/es/accessories/fc-fdj-430,es,strong,100,Motor UAV FC-FDJ-430,4,true,true,true,true,true,929,7,0.753,1,5,,Motor UAV FC-FDJ-430 | N-TET Drone Accessories,"Motor UAV FC-FDJ-430 con cilindrada 430.8cc, potencia/rendimiento 42HP at 6800 RPM, empuje estático 110kg.",Motor UAV FC-FDJ-430 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-430,Motor UAV FC-FDJ-430 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-430.html
/es/accessories/fc-fdj-55,es,strong,100,Motor UAV FC-FDJ-55,4,true,true,true,true,true,783,7,0.894,1,5,,Motor UAV FC-FDJ-55 | N-TET Drone Accessories,"Motor UAV FC-FDJ-55 con cilindrada 55.6cm3, potencia/rendimiento 5.5HP/8500rpm, empuje estático 14.5kg/altitud 100m.",Motor UAV FC-FDJ-55 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-55,Motor UAV FC-FDJ-55 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-55.html
/es/accessories/fc-fdj-60,es,strong,100,Motor UAV FC-FDJ-60,4,true,true,true,true,true,759,7,0.922,1,5,,Motor UAV FC-FDJ-60 | N-TET Drone Accessories,"Motor UAV FC-FDJ-60 con cilindrada 61cm3, potencia/rendimiento 7HP/8500rpm, empuje estático 15.2kg/altitud 100m.",Motor UAV FC-FDJ-60 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-60,Motor UAV FC-FDJ-60 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-60.html
/es/accessories/fc-fdj-61,es,strong,100,Motor UAV FC-FDJ-61,4,true,true,true,true,true,757,7,0.925,1,5,,Motor UAV FC-FDJ-61 | N-TET Drone Accessories,"Motor UAV FC-FDJ-61 con cilindrada 60cm3, potencia/rendimiento 6HP/7500rpm, empuje estático 15kg/altitud 100m.",Motor UAV FC-FDJ-61 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-61,Motor UAV FC-FDJ-61 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-61.html
/es/accessories/fc-fdj-70hd,es,strong,100,Motor UAV FC-FDJ-70HD,4,true,true,true,true,true,755,7,0.927,1,5,,Motor UAV FC-FDJ-70HD | N-TET Drone Accessories,"Motor UAV FC-FDJ-70HD con cilindrada 70cm3, potencia/rendimiento 4.2KW(0altitud)/8300rpm.",Motor UAV FC-FDJ-70HD | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-70HD,Motor UAV FC-FDJ-70HD Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-70hd.html
/es/accessories/fc-fdj-85,es,strong,100,Motor UAV FC-FDJ-85,4,true,true,true,true,true,757,7,0.925,1,5,,Motor UAV FC-FDJ-85 | N-TET Drone Accessories,"Motor UAV FC-FDJ-85 con cilindrada 85cm3, potencia/rendimiento 8.5HP/9000rpm, empuje estático 21kg/altitud 100m.",Motor UAV FC-FDJ-85 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-FDJ-85,Motor UAV FC-FDJ-85 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-fdj-85.html
/es/accessories/fc-l10tr-three-light-gimbal,es,strong,100,FC-L10TR gimbal electro-optico,4,true,true,true,true,true,1387,7,0.505,1,5,,FC-L10TR gimbal electro-optico | N-TET Drone Accessories,"FC-L10TR gimbal electro-optico: zoom optico continuo 10x + imagen termica + telemetria laser de 905nm; telemetria laser de 5m-1500m, peso <=800g.",FC-L10TR gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,FC-L10TR gimbal electro-optico,FC-L10TR gimbal electro-optico Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-l10tr-three-light-gimbal.html
/es/accessories/fc-l40-smart-optical-pod,es,strong,100,FC-L40 gimbal electro-optico,4,true,true,true,true,true,1175,7,0.596,1,5,,FC-L40 gimbal electro-optico | N-TET Drone Accessories,"FC-L40 gimbal electro-optico: zoom optico de luz visible 40x; peso <=1kg, dimensiones <=Phi115mm x 175mm.",FC-L40 gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,FC-L40 gimbal electro-optico,FC-L40 gimbal electro-optico Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-l40-smart-optical-pod.html
/es/accessories/fc-l40t-dual-light-gimbal,es,strong,100,FC-L40T gimbal electro-optico,4,true,true,true,true,true,1315,7,0.532,1,5,,FC-L40T gimbal electro-optico | N-TET Drone Accessories,"FC-L40T gimbal electro-optico: luz visible 1920x1080, rango de zoom 40x de 4.25-170mm; imagen termica 640x512, peso <=1.1kg.",FC-L40T gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,FC-L40T gimbal electro-optico,FC-L40T gimbal electro-optico Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-l40t-dual-light-gimbal.html
/es/accessories/fc-l40tr-smart-optical-pod,es,strong,100,FC-L40TR gimbal electro-optico,4,true,true,true,true,true,1381,7,0.507,1,5,,FC-L40TR gimbal electro-optico | N-TET Drone Accessories,"FC-L40TR gimbal electro-optico: luz visible 40x + imagen termica 640x512 + telemetria laser de 1535nm; telemetria laser de 20m-3000m, peso <=1.3kg.",FC-L40TR gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,FC-L40TR gimbal electro-optico,FC-L40TR gimbal electro-optico Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-l40tr-smart-optical-pod.html
/es/accessories/fc-l50-smart-optical-pod,es,strong,100,FC-L50 gimbal electro-optico,4,true,true,true,true,true,1203,7,0.582,1,5,,FC-L50 gimbal electro-optico | N-TET Drone Accessories,"FC-L50 gimbal electro-optico: modulo infrarrojo no refrigerado de 1280 x 1024; distancia focal termica de 50mm, peso <=1.5kg.",FC-L50 gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,FC-L50 gimbal electro-optico,FC-L50 gimbal electro-optico Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-l50-smart-optical-pod.html
/es/accessories/fc-ln100-dual-light-gimbal,es,strong,100,FC-LN100 gimbal electro-optico,4,true,true,true,true,true,1299,7,0.539,1,5,,FC-LN100 gimbal electro-optico | N-TET Drone Accessories,"FC-LN100 gimbal electro-optico: luz visible 4K de foco fijo + imagen termica 640x512; peso <=260g, consumo medio 10w.",FC-LN100 gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,FC-LN100 gimbal electro-optico,FC-LN100 gimbal electro-optico Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-ln100-dual-light-gimbal.html
/es/accessories/fc-ln95-dual-light-gimbal,es,strong,100,FC-LN95 gimbal electro-optico,4,true,true,true,true,true,1419,7,0.493,1,5,,FC-LN95 gimbal electro-optico | N-TET Drone Accessories,"FC-LN95 gimbal electro-optico: camaras duales de luz visible de foco fijo, resolucion 3840x2160; peso <=260g, dimensiones <=Phi64mm x 90mm.",FC-LN95 gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,FC-LN95 gimbal electro-optico,FC-LN95 gimbal electro-optico Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-ln95-dual-light-gimbal.html
/es/accessories/fc-max-5330,es,strong,100,Motor UAV FC-MAX 5330,4,true,true,true,true,true,4320,7,0.162,1,5,,Motor UAV FC-MAX 5330 | N-TET Drone Accessories,Motor UAV FC-MAX 5330 parámetros clave: Empuje máximo: 11 kg / 11.5 kg; Tensión nominal de trabajo: 12S; Valor KV: 220 KV / 260 KV.,Motor UAV FC-MAX 5330 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-MAX 5330,Motor UAV FC-MAX 5330 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-max-5330.html
/es/accessories/fc-mesh-100,es,strong,85,FC-Mesh-100 enlace de datos UAV,4,true,false,true,true,true,1309,5,0.382,1,5,description 未命中关键词,FC-Mesh-100 enlace de datos UAV | N-TET Drone Accessories,"FC-Mesh-100 es una radio aérea de red autoorganizada para comunicación UAV multinodo, retransmisión y coordinación aire-tierra.",FC-Mesh-100 enlace de datos UAV | drone accessories | UAV components | industrial UAV parts,FC-Mesh-100 enlace de datos UAV,FC-Mesh-100 enlace de datos UAV Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-mesh-100.html
/es/accessories/fc-mini-l10tr-smart-optical-pod,es,strong,100,FC-MiniL10TR gimbal electro-optico,4,true,true,true,true,true,1355,7,0.517,1,5,,FC-MiniL10TR gimbal electro-optico | N-TET Drone Accessories,"FC-MiniL10TR gimbal electro-optico: luz visible de 48MP con zoom hibrido 10x + infrarrojo + telemetria laser; peso <=400g, dimensiones <=95mm x 97mm x 147mm.",FC-MiniL10TR gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,FC-MiniL10TR gimbal electro-optico,FC-MiniL10TR gimbal electro-optico Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-mini-l10tr-smart-optical-pod.html
/es/accessories/fc-pab-propeller,es,strong,85,Hélice UAV FC-PAB,4,true,false,true,true,true,1031,5,0.485,1,5,description 未命中关键词,Hélice UAV FC-PAB | N-TET Drone Accessories,Rango de dimensiones: 15.2~36.2 pulgadas; empuje máximo: 26.41kgf (4817RPM); eficiencia máxima de hélice: 17.52gf/W (1476RPM).,Hélice UAV FC-PAB | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-PAB,Hélice UAV FC-PAB Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-pab-propeller.html
/es/accessories/fc-pad-propeller,es,strong,85,Hélice UAV FC-PAD,4,true,false,true,true,true,1019,5,0.491,1,5,description 未命中关键词,Hélice UAV FC-PAD | N-TET Drone Accessories,Rango de dimensiones: 18.3~46.3 pulgadas; empuje máximo: 25.10kgf (4663RPM); eficiencia máxima de hélice: 13.99gf/W (1825RPM).,Hélice UAV FC-PAD | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-PAD,Hélice UAV FC-PAD Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-pad-propeller.html
/es/accessories/fc-pae-propeller,es,strong,85,Hélice UAV FC-PAE,4,true,false,true,true,true,1013,5,0.494,1,5,description 未命中关键词,Hélice UAV FC-PAE | N-TET Drone Accessories,Rango de dimensiones: 18.3~32.3 pulgadas; empuje máximo: 6.42kgf (6520RPM); eficiencia máxima de hélice: 20.14gf/W (1820RPM).,Hélice UAV FC-PAE | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-PAE,Hélice UAV FC-PAE Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-pae-propeller.html
/es/accessories/fc-pbf-propeller,es,strong,85,Hélice UAV FC-PBF,4,true,false,true,true,true,957,5,0.522,1,5,description 未命中关键词,Hélice UAV FC-PBF | N-TET Drone Accessories,Rango de dimensiones: 16.1~48.1 pulgadas; empuje máximo: 43.52kgf (3373RPM); eficiencia máxima de hélice: 13.97gf/W (1385RPM).,Hélice UAV FC-PBF | drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-PBF,Hélice UAV FC-PBF Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-pbf-propeller.html
/es/accessories/fc-rm10x,es,strong,100,Motor UAV FC-RM10X,4,true,true,true,true,true,1569,7,0.446,1,5,,Motor UAV FC-RM10X | N-TET Drone Accessories,Motor UAV FC-RM10X parámetros clave: Empuje máximo: 12081g/eje @48Vnivel del mar; Peso de despegue recomendado: 4500-6000g/eje @48Vnivel del mar.,Motor UAV FC-RM10X | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-RM10X,Motor UAV FC-RM10X Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-rm10x.html
/es/accessories/fc-rm30,es,strong,100,Motor UAV FC-RM30,4,true,true,true,true,true,5019,7,0.139,1,5,,Motor UAV FC-RM30 | N-TET Drone Accessories,Motor UAV FC-RM30 parámetros clave: Empuje máximo: 74.7 kg / 69.6 kg; Tensión nominal de trabajo: 96S / 24S; Valor KV: 10 KV / 43 KV.,Motor UAV FC-RM30 | drone accessories | UAV components | industrial UAV parts,Motor UAV FC-RM30,Motor UAV FC-RM30 Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-rm30.html
/es/accessories/fc-sjl-100,es,strong,85,FC-SJL-100 enlace de datos UAV,4,true,false,true,true,true,1179,5,0.424,1,5,description 未命中关键词,FC-SJL-100 enlace de datos UAV | N-TET Drone Accessories,FC-SJL-100 ofrece transmisión aire-tierra de video y datos a 100 km+ con interfaz J30J para UAV y plataformas robóticas.,FC-SJL-100 enlace de datos UAV | drone accessories | UAV components | industrial UAV parts,FC-SJL-100 enlace de datos UAV,FC-SJL-100 enlace de datos UAV Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-sjl-100.html
/es/accessories/fc-sjl-200,es,strong,85,FC-SJL-200 enlace de datos UAV,4,true,false,true,true,true,1189,5,0.421,1,5,description 未命中关键词,FC-SJL-200 enlace de datos UAV | N-TET Drone Accessories,"FC-SJL-200 es una radio UAV de video y datos de alcance ultralargo, compatible con transmisión a 200 km+ para video, telemetría y control.",FC-SJL-200 enlace de datos UAV | drone accessories | UAV components | industrial UAV parts,FC-SJL-200 enlace de datos UAV,FC-SJL-200 enlace de datos UAV Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-sjl-200.html
/es/accessories/fc-sjl-30,es,strong,85,FC-SJL-30 enlace de datos UAV,4,true,false,true,true,true,1253,5,0.399,1,5,description 未命中关键词,FC-SJL-30 enlace de datos UAV | N-TET Drone Accessories,"FC-SJL-30 es una radio compacta de video y datos para UAV, diseñada para enlaces aire-tierra de video HD, audio, telemetría y control a 30 km+.",FC-SJL-30 enlace de datos UAV | drone accessories | UAV components | industrial UAV parts,FC-SJL-30 enlace de datos UAV,FC-SJL-30 enlace de datos UAV Technical Specifications | ¡Consigue una defensa experta con drones! | Resumen | Especificaciones técnicas | ¡Consigue una defensa experta con drones!,.next/server/app/es/accessories/fc-sjl-30.html
