route,locale,page_type,keyword_status,keyword_score,primary_keyword,audit_scope,words,content_paragraphs,h1_count,h2_count,h3_count,image_count,missing_alt_count,internal_links,descriptive_internal_links,schema_types,search_intent_score,content_quality_score,experience_score,expertise_score,authority_score,trust_score,eeat_score,ai_citation_score,priority,issues,recommendations,title,h1,h2,file
/en/accessories/fc-fdj-85,en,accessory_detail,strong,100,FC-FDJ-85 UAV Engine,full_inventory,674,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-fdj-85.html
/en/accessories/fc-l10tr-three-light-gimbal,en,accessory_detail,strong,100,FC-L10TR Electro-Optical Gimbal,full_inventory,1212,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-l10tr-three-light-gimbal.html
/en/accessories/fc-l40-smart-optical-pod,en,accessory_detail,strong,100,FC-L40 Electro-Optical Gimbal,full_inventory,1032,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-l40-smart-optical-pod.html
/en/accessories/fc-l40t-dual-light-gimbal,en,accessory_detail,strong,100,FC-L40T Electro-Optical Gimbal,full_inventory,1148,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-l40t-dual-light-gimbal.html
/en/accessories/fc-l40tr-smart-optical-pod,en,accessory_detail,strong,100,FC-L40TR Electro-Optical Gimbal,full_inventory,1196,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-l40tr-smart-optical-pod.html
/en/accessories/fc-l50-smart-optical-pod,en,accessory_detail,strong,100,FC-L50 Electro-Optical Gimbal,full_inventory,1056,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-l50-smart-optical-pod.html
/en/accessories/fc-ln100-dual-light-gimbal,en,accessory_detail,strong,100,FC-LN100 Electro-Optical Gimbal,full_inventory,1136,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-ln100-dual-light-gimbal.html
/en/accessories/fc-ln95-dual-light-gimbal,en,accessory_detail,strong,100,FC-LN95 Electro-Optical Gimbal,full_inventory,1190,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-ln95-dual-light-gimbal.html
/en/accessories/fc-max-5330,en,accessory_detail,strong,100,FC-MAX 5330 UAV Motor,full_inventory,4073,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-max-5330.html
/en/accessories/fc-mesh-100,en,accessory_detail,strong,85,FC-Mesh-100 UAV Data Link,full_inventory,1131,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-mesh-100.html
/en/accessories/fc-mini-l10tr-smart-optical-pod,en,accessory_detail,strong,100,FC-MiniL10TR Electro-Optical Gimbal,full_inventory,1160,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-mini-l10tr-smart-optical-pod.html
/en/accessories/fc-pab-propeller,en,accessory_detail,strong,85,FC-PAB UAV Propeller,full_inventory,904,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-pab-propeller.html
/en/accessories/fc-pad-propeller,en,accessory_detail,strong,85,FC-PAD UAV Propeller,full_inventory,904,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-pad-propeller.html
/en/accessories/fc-pae-propeller,en,accessory_detail,strong,85,FC-PAE UAV Propeller,full_inventory,910,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-pae-propeller.html
/en/accessories/fc-pbf-propeller,en,accessory_detail,strong,85,FC-PBF UAV Propeller,full_inventory,850,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-pbf-propeller.html
/en/accessories/fc-rm10x,en,accessory_detail,strong,100,FC-RM10X UAV Motor,full_inventory,1444,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-rm10x.html
/en/accessories/fc-rm30,en,accessory_detail,strong,100,FC-RM30 UAV Motor,full_inventory,4794,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-rm30.html
/en/accessories/fc-sjl-100,en,accessory_detail,strong,85,FC-SJL-100 UAV Data Link,full_inventory,983,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-sjl-100.html
/en/accessories/fc-sjl-200,en,accessory_detail,strong,85,FC-SJL-200 UAV Data Link,full_inventory,987,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-sjl-200.html
/en/accessories/fc-sjl-30,en,accessory_detail,strong,85,FC-SJL-30 UAV Data Link,full_inventory,1011,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-sjl-30.html
/en/accessories/fc-sjl-380,en,accessory_detail,strong,85,FC-SJL-380 UAV Data Link,full_inventory,989,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-sjl-380.html
/en/accessories/fc-sjl-50,en,accessory_detail,strong,85,FC-SJL-50 UAV Data Link,full_inventory,1009,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-sjl-50.html
/en/accessories/fc-u10-pro,en,accessory_detail,strong,85,FC-U10-PRO Flight Controller,full_inventory,734,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-u10-pro.html
/en/accessories/fc-u110,en,accessory_detail,strong,100,FC-U110 UAV Motor,full_inventory,4516,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-u110.html
/en/accessories/fc-u12,en,accessory_detail,strong,85,FC-U12 Flight Controller,full_inventory,718,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-u12.html
/en/accessories/fc-u8013,en,accessory_detail,strong,100,FC-U8013 UAV Motor,full_inventory,1112,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-u8013.html
/en/accessories/fc-u9-ag,en,accessory_detail,strong,85,FC-U9-AG Agricultural Flight Controller,full_inventory,769,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-u9-ag.html
/en/accessories/fc-w2u-propeller,en,accessory_detail,strong,85,FC-W2U UAV Propeller,full_inventory,792,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-w2u-propeller.html
/en/accessories/fc-x8030,en,accessory_detail,strong,100,FC-X8030 UAV Motor,full_inventory,3666,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-x8030.html
/en/accessories/fc-xh14,en,accessory_detail,strong,100,FC-XH14 UAV Motor,full_inventory,1832,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-xh14.html
/en/accessories/fc-yk15-remote-controller,en,accessory_detail,strong,100,FC-YK15 UAV Remote Controller,full_inventory,977,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-yk15-remote-controller.html
/en/accessories/fc-yk24-remote-controller,en,accessory_detail,strong,85,FC-YK24 UAV Remote Controller,full_inventory,1151,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-yk24-remote-controller.html
/en/accessories/fc-yk32-remote-controller,en,accessory_detail,strong,85,FC-YK32 UAV Remote Controller,full_inventory,1005,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-yk32-remote-controller.html
/en/accessories/fc-ykrc7-remote-controller,en,accessory_detail,strong,85,FC-YKRC7 UAV Remote Controller,full_inventory,1423,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/en/accessories/fc-ykrc7-remote-controller.html
/en/products/low-altitude-airspace-monitoring,en,product_detail,weak,0,,full_inventory,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,8,0,P1 需要补内容,"内容深度不足：正文约 0 词，建议 400+; 有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足; 缺少 FAQ / 采购问题解答模块",补充搜索意图段落：适用场景、采购/部署关注点、限制条件和下一步行动; 增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词,,,,.next/server/app/en/products/low-altitude-airspace-monitoring.html
/es/accessories/fc-bt1,es,accessory_detail,strong,85,Batería de estado sólido para UAV FC-BT1,full_inventory,3635,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/es/accessories/fc-bt1.html
/es/accessories/fc-bt2,es,accessory_detail,strong,85,Batería de estado sólido para UAV FC-BT2,full_inventory,3081,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/es/accessories/fc-bt2.html
/es/accessories/fc-bt3,es,accessory_detail,strong,85,Batería de estado sólido de alto voltaje para UAV FC-BT3,full_inventory,3224,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/es/accessories/fc-bt3.html
/es/accessories/fc-bt4,es,accessory_detail,strong,85,Batería de estado sólido de alta energía para UAV FC-BT4,full_inventory,5200,0,0,0,0,0,0,0,0,,22,7,0,0,0,8,8,0,P1 需要补内容,"有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足",增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词; 补充 Organization / Product / Service / Article / BreadcrumbList 等匹配页面类型的 Schema,,,,.next/server/app/es/accessories/fc-bt4.html
