route,locale,canonical_english_route,page_type,compliance_tier,audit_status,audit_score,primary_keyword,keyword_count,meta_keywords,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,mapping_status,from_google_ads_keywords,mapped_clusters,mapped_cluster_rows,matched_business_groups,matched_ads_keywords,keyword_sources,planned_priority,planned_page_role,implementation_action,issues,title,description,file
/en/products/vtol-135kg-mtow-uav,en,/en/products/vtol-135kg-mtow-uav,product_detail,normal,strong,100,135kg MTOW VTOL Fixed-Wing UAV,5,135kg MTOW VTOL Fixed-Wing UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,true,true,0.737,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,,135kg MTOW VTOL Fixed-Wing UAV | N-TET,"N-TET 135kg MTOW VTOL Fixed-Wing UAV for industrial operators, combining 135kg MTOW VTOL Fixed-Wing UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/en/products/vtol-135kg-mtow-uav.html
/en/products/vtol-14kg-mtow-uav,en,/en/products/vtol-14kg-mtow-uav,product_detail,normal,strong,100,14kg MTOW VTOL Fixed-Wing UAV,5,14kg MTOW VTOL Fixed-Wing UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,true,true,0.735,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,,14kg MTOW VTOL Fixed-Wing UAV | N-TET,"N-TET 14kg MTOW VTOL Fixed-Wing UAV for industrial operators, combining 14kg MTOW VTOL Fixed-Wing UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/en/products/vtol-14kg-mtow-uav.html
/en/products/vtol-26kg-mtow-uav,en,/en/products/vtol-26kg-mtow-uav,product_detail,normal,strong,100,26kg MTOW VTOL Fixed-Wing UAV,5,26kg MTOW VTOL Fixed-Wing UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,true,true,0.737,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,,26kg MTOW VTOL Fixed-Wing UAV | N-TET,"N-TET 26kg MTOW VTOL Fixed-Wing UAV for industrial operators, combining 26kg MTOW VTOL Fixed-Wing UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/en/products/vtol-26kg-mtow-uav.html
/en/products/vtol-40kg-mtow-uav,en,/en/products/vtol-40kg-mtow-uav,product_detail,normal,strong,100,40kg MTOW VTOL Fixed-Wing UAV,5,40kg MTOW VTOL Fixed-Wing UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,true,true,0.747,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,,40kg MTOW VTOL Fixed-Wing UAV | N-TET,"N-TET 40kg MTOW VTOL Fixed-Wing UAV for industrial operators, combining 40kg MTOW VTOL Fixed-Wing UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/en/products/vtol-40kg-mtow-uav.html
/en/products/vtol-64kg-mtow-uav,en,/en/products/vtol-64kg-mtow-uav,product_detail,normal,strong,100,64kg MTOW VTOL Fixed-Wing UAV,5,64kg MTOW VTOL Fixed-Wing UAV | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,true,true,true,true,true,0.742,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,,64kg MTOW VTOL Fixed-Wing UAV | N-TET,"N-TET 64kg MTOW VTOL Fixed-Wing UAV for industrial operators, combining 64kg MTOW VTOL Fixed-Wing UAV, industrial UAV systems, UAV inspection drone workflows with field-ready deployment and support.",.next/server/app/en/products/vtol-64kg-mtow-uav.html
/en/solutions,en,/en/solutions,solution_index,normal,strong,100,UAV inspection solutions,7,UAV inspection solutions | search and rescue drone | firefighting drone | drone power line inspection | pipeline inspection drones | water conservancy monitoring UAV | tethered lighting UAV,true,true,true,true,true,1.142,keyword_library_hit_unplanned,yes,Search & Rescue UAV | Firefighting UAV | Pipeline Inspection UAV | Water Conservancy Monitoring UAV | Tethered Lighting UAV,7038 | 894 | 1388 | 7938 | 1860,Emergency Rescue & Disaster Response | Power Line & Utility Inspection | General Drone/UAV Broad,search and rescue drone | firefighting drone | drone power line inspection | pipeline inspection drones | water conservancy monitoring UAV | tethered lighting UAV,ads_upload_detail | cleaned_master | ads_cluster_name,,,Add to keyword planning table and define primary landing page plus supporting terms.,,UAV Inspection Solutions & Emergency Response Drone | N-TET,"N-TET UAV inspection solutions for power line inspection, pipeline inspection drones, search and rescue drone work, firefighting drone support, and tethered lighting UAV operations.",.next/server/app/en/solutions.html
/en/solutions/airport-low-altitude-monitoring,en,/en/solutions/airport-low-altitude-monitoring,solution_detail,normal,strong,85,Airport Airspace Monitoring Application,2,Airport Airspace Monitoring Application | N-TET,true,false,true,true,true,0.785,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,Airport Airspace Monitoring Application | N-TET,"Providing 24/7 protection for sensitive clearance areas such as airport surroundings and approach routes, blocking 'black-flight' UAVs from interfering with normal takeoff and landing. Linkage of wireless detection, response support, and na",.next/server/app/en/solutions/airport-low-altitude-monitoring.html
/en/solutions/airport-security-protection,en,/en/solutions/airport-security-protection,solution_detail,neutral_seo,strong,85,Airport Security Protection,2,Airport Security Protection | N-TET,true,false,true,true,true,0.668,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,Airport Security Protection | N-TET,"An integrated airport security solution for terminal entrances, baggage checkpoints, cargo and logistics zones, perimeter roads, apron-adjacent areas, and public traffic hubs. It combines low-altitude awareness with passenger, baggage, carg",.next/server/app/en/solutions/airport-security-protection.html
/en/solutions/category/01_BorderPatrol,en,/en/solutions/category/01_BorderPatrol,solution_category,normal,strong,100,border patrol UAV,4,border patrol UAV | maritime patrol UAV | coastal monitoring drone | land based maritime surveillance,true,true,true,true,true,0.711,planned_exact_mapping,yes,Border Patrol UAV | Maritime & Coastal Patrol UAV,950 | 4120,Border & Coastal Patrol,border patrol UAV | maritime patrol UAV,ads_cluster_name | ads_upload_detail | cleaned_master,P1,方案栏目页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Border Patrol UAV Solutions | N-TET,"border patrol UAV is the primary search theme for this page, with related coverage for maritime patrol UAV, coastal monitoring drone, land based maritime surveillance.",.next/server/app/en/solutions/category/01_BorderPatrol.html
/en/solutions/category/02_InfrastructureProtection,en,/en/solutions/category/02_InfrastructureProtection,solution_category,normal,strong,100,industrial facility inspection UAV,5,industrial facility inspection UAV | oil and gas drone inspection | pipeline inspection drones | chemical plant monitoring | water conservancy monitoring UAV,true,true,true,true,true,0.735,planned_exact_mapping,yes,Industrial Facility Inspection UAV | Pipeline Inspection UAV | Water Conservancy Monitoring UAV,6354 | 1388 | 7938,Infrastructure Protection | General Drone/UAV Broad,industrial facility inspection UAV | oil and gas drone inspection | pipeline inspection drones | water conservancy monitoring UAV,ads_cluster_name | ads_upload_detail | cleaned_master,P0,方案栏目页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Industrial Facility Inspection UAV Solutions | N-TET,"industrial facility inspection UAV is the primary search theme for this page, with related coverage for oil and gas drone inspection, pipeline inspection drones, chemical plant monitoring.",.next/server/app/en/solutions/category/02_InfrastructureProtection.html
/en/solutions/category/03_KeyAreaSecurity,en,/en/solutions/category/03_KeyAreaSecurity,solution_category,normal,strong,100,airport airspace monitoring,5,airport airspace monitoring | event security monitoring | key area security | smart security screening | low altitude monitoring equipment,true,true,true,true,true,1.224,not_mapped_to_ads_keyword_library,no,,,,,,,,Manually decide whether keyword-library mapping is needed.,,Airport Airspace Monitoring and Key Area Security Solutions | N-TET,"airport airspace monitoring is the primary search theme for this page, with related coverage for event security monitoring, key area security, smart security screening.",.next/server/app/en/solutions/category/03_KeyAreaSecurity.html
/en/solutions/category/04_EmergencyRescue,en,/en/solutions/category/04_EmergencyRescue,solution_category,normal,strong,100,search and rescue drone,5,search and rescue drone | firefighting drone | emergency communication UAV | drone lighting | emergency response drone,true,true,true,true,true,1.224,keyword_library_hit_unplanned,yes,Search & Rescue UAV | Firefighting UAV | Emergency Communication UAV | Tethered Lighting UAV,7038 | 894 | 4006 | 1860,Emergency Rescue & Disaster Response,search and rescue drone | firefighting drone | emergency communication UAV | drone lighting | emergency response drone,ads_upload_detail | cleaned_master | ads_cluster_name,,,Add to keyword planning table and define primary landing page plus supporting terms.,,Search and Rescue Drone & Emergency UAV Solutions | N-TET,"This emergency solutions category covers search and rescue drone operations, firefighting drone support, emergency communication UAV deployment, and drone lighting workflows for field response teams.",.next/server/app/en/solutions/category/04_EmergencyRescue.html
/en/solutions/chemical-plant-protection,en,/en/solutions/chemical-plant-protection,solution_detail,neutral_seo,strong,100,pipeline inspection drones,4,pipeline inspection drones | chemical plant monitoring | UAV pipeline inspection | oil and gas drone inspection,true,true,true,true,true,0.928,planned_exact_mapping,yes,Pipeline Inspection UAV | Chemical & Petrochemical Plant UAV,1388 | 1096,General Drone/UAV Broad | Infrastructure Protection,pipeline inspection drones | UAV pipeline inspection | oil and gas drone inspection,ads_upload_detail | cleaned_master,P0,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Pipeline Inspection Drones for Chemical Plant Monitoring | N-TET,"This page covers pipeline inspection drones, chemical plant monitoring, UAV pipeline inspection, and oil and gas drone inspection workflows for petrochemical facilities.",.next/server/app/en/solutions/chemical-plant-protection.html
/en/solutions/disaster-site-search-rescue-reconnaissance-uav-solution,en,/en/solutions/disaster-site-search-rescue-reconnaissance-uav-solution,solution_detail,normal,strong,100,search and rescue drone,4,search and rescue drone | thermal drones for search and rescue | search and rescue UAV | drone rescue,true,true,true,true,true,0.915,planned_exact_mapping,yes,Search & Rescue UAV,7038,Emergency Rescue & Disaster Response,search and rescue drone | thermal drones for search and rescue | search and rescue UAV | drone rescue,ads_upload_detail | cleaned_master,P0,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Search and Rescue Drone Solution | N-TET,"This search and rescue drone solution supports disaster-site reconnaissance, thermal drones for search and rescue, search and rescue UAV coordination, and drone rescue visibility for emergency teams.",.next/server/app/en/solutions/disaster-site-search-rescue-reconnaissance-uav-solution.html
/en/solutions/emergency-communication-uav,en,/en/solutions/emergency-communication-uav,solution_detail,normal,strong,100,Emergency Communication UAV,2,Emergency Communication UAV | N-TET,true,true,true,true,true,0.952,keyword_library_hit_unplanned,yes,Emergency Communication UAV,4006,,Emergency Communication UAV,ads_cluster_name | ads_upload_detail,,,Add to keyword planning table and define primary landing page plus supporting terms.,,Emergency Communication UAV | N-TET,The emergency communication UAV is equipped with an integrated high-altitude base station and relies on satellite relay links for long-distance data return. It can quickly rebuild 4G/5G public network coverage in disaster-damaged areas. The,.next/server/app/en/solutions/emergency-communication-uav.html
/en/solutions/emergency-communication-uav-solution,en,/en/solutions/emergency-communication-uav-solution,solution_detail,normal,partial,70,Emergency Communication UAV Solution,2,Emergency Communication UAV Solution | N-TET,true,false,true,false,true,0.750,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词; H2 未命中关键词,Emergency Communication UAV Solution | N-TET,"An aerial communication solution for post-disaster network outage, remote no-signal areas, and temporary communication support, restoring public coverage or building a rescue private network quickly.",.next/server/app/en/solutions/emergency-communication-uav-solution.html
/en/solutions/emergency-lighting-uav,en,/en/solutions/emergency-lighting-uav,solution_detail,normal,strong,85,Emergency Lighting UAV,2,Emergency Lighting UAV | N-TET,true,false,true,true,true,0.800,keyword_library_hit_unplanned,yes,Tethered Lighting UAV,1860,,Emergency Lighting UAV,ads_upload_detail,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词,Emergency Lighting UAV | N-TET,"Equipped with high-power high-brightness LED lighting modules, it is easy to deploy and can achieve large-scale, multi-angle continuous light supplementation at high altitudes without blind spots. It adopts a tethered continuous power suppl",.next/server/app/en/solutions/emergency-lighting-uav.html
/en/solutions/emergency-reconnaissance-uav,en,/en/solutions/emergency-reconnaissance-uav,solution_detail,normal,strong,85,Emergency Reconnaissance UAV,2,Emergency Reconnaissance UAV | N-TET,true,false,true,true,true,0.786,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,Emergency Reconnaissance UAV | N-TET,"Flexible and rapid in deployment, this UAV can break through limitations of road blockages, mountainous forests, and other complex terrains. The fuselage integrates high-definition optoelectronic cameras, infrared search and rescue, and oth",.next/server/app/en/solutions/emergency-reconnaissance-uav.html
/en/solutions/emergency-search-rescue-uav-solution,en,/en/solutions/emergency-search-rescue-uav-solution,solution_detail,normal,partial,70,Emergency Search & Rescue UAV Solution,2,Emergency Search & Rescue UAV Solution | N-TET,true,false,true,false,true,0.738,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词; H2 未命中关键词,Emergency Search & Rescue UAV Solution | N-TET,"A rapid-response UAV solution for disaster reconnaissance, missing-person search, target positioning, supply delivery, and command collaboration across floods, earthquakes, forests, waters, and remote areas.",.next/server/app/en/solutions/emergency-search-rescue-uav-solution.html
/en/solutions/high-rise-firefighting-uav-solution,en,/en/solutions/high-rise-firefighting-uav-solution,solution_detail,normal,partial,70,High-Rise Firefighting UAV Solution,2,High-Rise Firefighting UAV Solution | N-TET,true,false,true,false,true,0.730,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词; H2 未命中关键词,High-Rise Firefighting UAV Solution | N-TET,"A tethered UAV firefighting solution for high-rise buildings, dense urban blocks, and industrial parks, combining elevated water/agent delivery, window breaking, smoke exhaust, thermal reconnaissance, and command linkage.",.next/server/app/en/solutions/high-rise-firefighting-uav-solution.html
/en/solutions/hydroelectric-dam-protection,en,/en/solutions/hydroelectric-dam-protection,solution_detail,neutral_seo,strong,85,Hydroelectric Dam Protection,2,Hydroelectric Dam Protection | N-TET,true,false,true,true,true,0.638,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,Hydroelectric Dam Protection | N-TET,"A low-altitude security workflow for hydroelectric dams, reservoirs, powerhouses, spillways, and inspection routes. Based on critical infrastructure protection requirements, it focuses on low-altitude awareness, target confirmation, track f",.next/server/app/en/solutions/hydroelectric-dam-protection.html
/en/solutions/judicial-sector-security,en,/en/solutions/judicial-sector-security,solution_detail,neutral_seo,strong,85,Judicial Sector Security Protection,2,Judicial Sector Security Protection | N-TET,true,false,true,true,true,0.583,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,Judicial Sector Security Protection | N-TET,"An integrated judicial security solution for courthouse entrances, detention and correctional access points, visitor lobbies, evidence and logistics channels, perimeter roads, and restricted administrative areas. It follows the same integra",.next/server/app/en/solutions/judicial-sector-security.html
/en/solutions/land-based-maritime-surveillance,en,/en/solutions/land-based-maritime-surveillance,solution_detail,normal,strong,85,Land-based Maritime Surveillance & Early Warning,2,Land-based Maritime Surveillance & Early Warning | N-TET,true,false,true,true,true,0.793,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,Land-based Maritime Surveillance & Early Warning | N-TET,"Integrating multi-source information such as radar and optoelectronics, and utilizing intelligent analysis and linkage tracking technology, a digital and intelligent maritime Security control system has been established. It overcomes tradit",.next/server/app/en/solutions/land-based-maritime-surveillance.html
/en/solutions/night-emergency-lighting-support-uav-solution,en,/en/solutions/night-emergency-lighting-support-uav-solution,solution_detail,normal,strong,100,tethered lighting UAV,4,tethered lighting UAV | drone lighting | UAV lighting system | emergency lighting drone,true,true,true,true,true,1.164,planned_exact_mapping,yes,Tethered Lighting UAV,1860,Emergency Rescue & Disaster Response,tethered lighting UAV | drone lighting | UAV lighting system,ads_cluster_name | ads_upload_detail | cleaned_master,P1,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Tethered Lighting UAV Solution | N-TET,"tethered lighting UAV is the primary search theme for this page, with related coverage for drone lighting, UAV lighting system, emergency lighting drone.",.next/server/app/en/solutions/night-emergency-lighting-support-uav-solution.html
/en/solutions/oil-production-base-protection,en,/en/solutions/oil-production-base-protection,solution_detail,normal,strong,100,oil and gas drone inspection,4,oil and gas drone inspection | industrial facility inspection UAV | pipeline corridor inspection | oil production site monitoring,true,true,true,true,true,0.804,planned_exact_mapping,yes,Oil & Gas Facility Inspection UAV | Industrial Facility Inspection UAV,4480 | 6354,Infrastructure Protection,oil and gas drone inspection | industrial facility inspection UAV,cleaned_master | ads_cluster_name | ads_upload_detail,P0,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Oil and Gas Drone Inspection Solution | N-TET,"This oil and gas drone inspection solution supports oil production sites, pipeline corridor inspection, industrial facility inspection UAV workflows, and low-altitude monitoring around field assets.",.next/server/app/en/solutions/oil-production-base-protection.html
/en/solutions/post-disaster-emergency-communication-support-uav-solution,en,/en/solutions/post-disaster-emergency-communication-support-uav-solution,solution_detail,normal,strong,100,emergency communication UAV,4,emergency communication UAV | disaster response communication drone | tethered communication UAV | public safety UAV communications,true,true,true,true,true,1.102,planned_exact_mapping,yes,Emergency Communication UAV,4006,,emergency communication UAV | disaster response communication drone,ads_cluster_name | ads_upload_detail,P1,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Emergency Communication UAV Solution | N-TET,"emergency communication UAV is the primary search theme for this page, with related coverage for disaster response communication drone, tethered communication UAV, public safety UAV communications.",.next/server/app/en/solutions/post-disaster-emergency-communication-support-uav-solution.html
/en/solutions/power-generation-facility-low-altitude-monitoring,en,/en/solutions/power-generation-facility-low-altitude-monitoring,solution_detail,normal,strong,85,Power Generation Facility Airspace Monitoring,2,Power Generation Facility Airspace Monitoring | N-TET,true,false,true,true,true,0.749,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,Power Generation Facility Airspace Monitoring | N-TET,"Customized for high-voltage thermal power plants, nuclear power plants, and core substation hubs. It automatically detects unauthorized mapping and reconnaissance flights, preventing foreign objects from falling and causing short circuits o",.next/server/app/en/solutions/power-generation-facility-low-altitude-monitoring.html
/en/solutions/power-line-uav-intelligent-inspection-solution,en,/en/solutions/power-line-uav-intelligent-inspection-solution,solution_detail,normal,strong,100,drone power line inspection,5,drone power line inspection | power line inspection drone | UAV power line inspection | drones for utility inspection | drone cell tower inspection,true,true,true,true,true,0.743,planned_exact_mapping,yes,Power Line & Transmission Tower Inspection UAV | Cell Tower Inspection UAV | Utility Inspection UAV,4938 | 10 | 234,Power Line & Utility Inspection,drone power line inspection | power line inspection drone | UAV power line inspection | drones for utility inspection | drone cell tower inspection,cleaned_master | ads_upload_detail,P0 | P2,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Drone Power Line Inspection Solution | N-TET,"This drone power line inspection solution supports transmission corridor patrol, tower inspection, utility inspection drone workflows, and cell tower inspection scenarios for maintenance teams.",.next/server/app/en/solutions/power-line-uav-intelligent-inspection-solution.html
/en/solutions/power-tower-inspection-uav-solution,en,/en/solutions/power-tower-inspection-uav-solution,solution_detail,normal,partial,70,Power Tower Inspection UAV Solution,2,Power Tower Inspection UAV Solution | N-TET,true,false,true,false,true,0.730,keyword_library_hit_unplanned,yes,Power Line & Transmission Tower Inspection UAV,4938,,Power Tower Inspection UAV Solution,ads_upload_detail,,,Add to keyword planning table and define primary landing page plus supporting terms.,description 未命中关键词; H2 未命中关键词,Power Tower Inspection UAV Solution | N-TET,"A UAV-based inspection solution for transmission-line operations, covering routine patrols, fault positioning, disaster response, tree-obstruction checks, and standardized reporting.",.next/server/app/en/solutions/power-tower-inspection-uav-solution.html
/en/solutions/smart-substation-autonomous-inspection-solution,en,/en/solutions/smart-substation-autonomous-inspection-solution,solution_detail,normal,partial,70,Smart Substation Autonomous UAV Inspection Solution,2,Smart Substation Autonomous UAV Inspection Solution | N-TET,true,false,true,false,true,0.720,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词; H2 未命中关键词,Smart Substation Autonomous UAV Inspection Solution | N-TET,"An autonomous substation inspection solution combining a UAV dock, industrial UAV platform, multi-source payloads, AI analytics, and a management platform for unattended patrol, thermal measurement, defect recognition, and work-order closur",.next/server/app/en/solutions/smart-substation-autonomous-inspection-solution.html
/en/solutions/smart-substation-unattended-uav-inspection-solution,en,/en/solutions/smart-substation-unattended-uav-inspection-solution,solution_detail,normal,strong,100,smart substation autonomous inspection,4,smart substation autonomous inspection | substation inspection drone | power utility UAV inspection | autonomous UAV inspection,true,true,true,true,true,1.007,planned_exact_mapping,yes,Smart Substation Autonomous Inspection,5200,,smart substation autonomous inspection | substation inspection drone,ads_cluster_name | ads_upload_detail,P1,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Smart Substation Autonomous Inspection Solution | N-TET,"smart substation autonomous inspection is the primary search theme for this page, with related coverage for substation inspection drone, power utility UAV inspection, autonomous UAV inspection.",.next/server/app/en/solutions/smart-substation-unattended-uav-inspection-solution.html
/en/solutions/sports-event-security,en,/en/solutions/sports-event-security,solution_detail,neutral_seo,strong,85,Large Sports Event Security Protection,2,Large Sports Event Security Protection | N-TET,true,false,true,true,true,0.589,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,Large Sports Event Security Protection | N-TET,"An integrated large-event security solution for stadium entrances, arenas, exhibition centers, fan zones, media areas, logistics gates, VIP routes, and surrounding public spaces. It references the same security workflow used for airport-sty",.next/server/app/en/solutions/sports-event-security.html
/en/solutions/tethered-lighting-uav-solution,en,/en/solutions/tethered-lighting-uav-solution,solution_detail,normal,partial,70,Tethered Lighting UAV Solution,2,Tethered Lighting UAV Solution | N-TET,true,false,true,false,true,0.745,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词; H2 未命中关键词,Tethered Lighting UAV Solution | N-TET,"A persistent aerial lighting solution that improves night rescue, emergency repair, evacuation, and temporary-site operations with high-altitude continuous illumination.",.next/server/app/en/solutions/tethered-lighting-uav-solution.html
/en/solutions/uav-maritime-emergency-rescue,en,/en/solutions/uav-maritime-emergency-rescue,solution_detail,normal,strong,85,UAV Maritime Emergency Rescue,2,UAV Maritime Emergency Rescue | N-TET,true,false,true,true,true,0.786,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词,UAV Maritime Emergency Rescue | N-TET,"In case of maritime emergencies, accidents, and various incidents, UAVs can respond quickly and fly to the scene immediately, providing real-time panoramic views and situational information for efficient auxiliary decision-making and remote",.next/server/app/en/solutions/uav-maritime-emergency-rescue.html
/en/solutions/uav-maritime-patrol,en,/en/solutions/uav-maritime-patrol,solution_detail,normal,strong,100,maritime patrol UAV,4,maritime patrol UAV | coastal monitoring drone | border patrol UAV | UAV border patrol,true,true,true,true,true,0.836,planned_exact_mapping,yes,Maritime & Coastal Patrol UAV | Border Patrol UAV,4120 | 950,Border & Coastal Patrol,maritime patrol UAV | border patrol UAV | UAV border patrol,ads_upload_detail | ads_cluster_name | cleaned_master,P0,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Maritime Patrol UAV Solution | N-TET,"This maritime patrol UAV solution supports coastal monitoring drone routes, port-area observation, border patrol UAV tasks, and wide-area maritime visibility for field teams.",.next/server/app/en/solutions/uav-maritime-patrol.html
/en/solutions/urban-high-rise-firefighting-emergency-uav-solution,en,/en/solutions/urban-high-rise-firefighting-emergency-uav-solution,solution_detail,normal,strong,100,firefighting drone,4,firefighting drone | high-rise firefighting UAV | drone fire fighting | drone for fire fighting,true,true,true,true,true,0.932,planned_exact_mapping,yes,High-Rise Firefighting UAV | Firefighting UAV,1166 | 894,Emergency Rescue & Disaster Response,firefighting drone | high-rise firefighting UAV | drone fire fighting | drone for fire fighting,ads_upload_detail | cleaned_master | ads_cluster_name,P1,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Firefighting Drone Solution | N-TET,"firefighting drone is the primary search theme for this page, with related coverage for high-rise firefighting UAV, drone fire fighting, drone for fire fighting.",.next/server/app/en/solutions/urban-high-rise-firefighting-emergency-uav-solution.html
/en/solutions/water-conservancy-monitoring-uav-solution,en,/en/solutions/water-conservancy-monitoring-uav-solution,solution_detail,normal,partial,70,Water Conservancy Monitoring UAV Solution,2,Water Conservancy Monitoring UAV Solution | N-TET,true,false,true,false,true,0.735,not_mapped_to_ads_keyword_library,no,,,,,,,,Review whether long-tail keyword mapping is needed; low commercial value detail pages do not require forced ads mapping.,description 未命中关键词; H2 未命中关键词,Water Conservancy Monitoring UAV Solution | N-TET,"A UAV monitoring solution for rivers, lakes, reservoirs, flood-control tasks, water-facility inspection, water-quality sampling, pollution tracing, and evidence collection.",.next/server/app/en/solutions/water-conservancy-monitoring-uav-solution.html
/en/solutions/water-conservancy-river-lake-uav-monitoring-solution,en,/en/solutions/water-conservancy-river-lake-uav-monitoring-solution,solution_detail,normal,strong,100,water conservancy monitoring UAV,4,water conservancy monitoring UAV | dam inspection UAV | river lake UAV monitoring | flood monitoring drone,true,true,true,true,true,0.963,planned_exact_mapping,yes,Water Conservancy Monitoring UAV,7938,Water Conservancy & River-Lake Monitoring,water conservancy monitoring UAV | dam inspection UAV | flood monitoring drone,ads_cluster_name | ads_upload_detail | cleaned_master,P0,方案详情页,Keep mapping; continue E-E-A-T and internal-link strengthening.,,Water Conservancy Monitoring UAV Solution | N-TET,"This water conservancy monitoring UAV solution supports dam inspection UAV tasks, river lake UAV monitoring, flood monitoring drone patrols, and infrastructure observation for water-resource teams.",.next/server/app/en/solutions/water-conservancy-river-lake-uav-monitoring-solution.html
/es,es,/en,home,normal,strong,85,sistemas UAV industriales,5,sistemas UAV industriales | monitoreo de baja altitud | dron de inspección UAV | UAV de emergencia | equipos de monitoreo aéreo,true,true,true,false,true,0.608,not_mapped_to_ads_keyword_library,no,,,,,,,,Treat as brand/conversion page; use a small set of core or brand terms.,H2 未命中关键词,Sistemas UAV industriales y monitoreo de baja altitud | N-TET,"N-TET desarrolla plataformas UAV industriales, monitoreo de baja altitud, drones de emergencia, sistemas de inspección y soluciones de inspección de seguridad para operadores de infraestructura.",.next/server/app/es.html
